geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Beaverhead County,driving,NA,Montana,United States,2020-09-29,120.16
county,Beaverhead County,driving,NA,Montana,United States,2020-09-30,143.01
county,Beaverhead County,driving,NA,Montana,United States,2020-10-01,170.26
county,Beaverhead County,driving,NA,Montana,United States,2020-10-02,192.61
county,Beaverhead County,driving,NA,Montana,United States,2020-10-03,193.01
county,Cascade County,driving,NA,Montana,United States,2020-01-13,100
county,Cascade County,driving,NA,Montana,United States,2020-01-14,113.71
county,Cascade County,driving,NA,Montana,United States,2020-01-15,110.62
county,Cascade County,driving,NA,Montana,United States,2020-01-16,115.33
county,Cascade County,driving,NA,Montana,United States,2020-01-17,139.03
county,Cascade County,driving,NA,Montana,United States,2020-01-18,127.52
county,Cascade County,driving,NA,Montana,United States,2020-01-19,89.87
county,Cascade County,driving,NA,Montana,United States,2020-01-20,114.72
county,Cascade County,driving,NA,Montana,United States,2020-01-21,123.75
county,Cascade County,driving,NA,Montana,United States,2020-01-22,119.1
county,Cascade County,driving,NA,Montana,United States,2020-01-23,122.97
county,Cascade County,driving,NA,Montana,United States,2020-01-24,155.23
county,Cascade County,driving,NA,Montana,United States,2020-01-25,153.8
county,Cascade County,driving,NA,Montana,United States,2020-01-26,102.09
county,Cascade County,driving,NA,Montana,United States,2020-01-27,115.75
county,Cascade County,driving,NA,Montana,United States,2020-01-28,113.67
county,Cascade County,driving,NA,Montana,United States,2020-01-29,123.02
county,Cascade County,driving,NA,Montana,United States,2020-01-30,123.16
county,Cascade County,driving,NA,Montana,United States,2020-01-31,138.23
county,Cascade County,driving,NA,Montana,United States,2020-02-01,157.48
county,Cascade County,driving,NA,Montana,United States,2020-02-02,91.07
county,Cascade County,driving,NA,Montana,United States,2020-02-03,112
county,Cascade County,driving,NA,Montana,United States,2020-02-04,110.48
county,Cascade County,driving,NA,Montana,United States,2020-02-05,111.63
county,Cascade County,driving,NA,Montana,United States,2020-02-06,117.23
county,Cascade County,driving,NA,Montana,United States,2020-02-07,150.23
county,Cascade County,driving,NA,Montana,United States,2020-02-08,137.41
county,Cascade County,driving,NA,Montana,United States,2020-02-09,95.94
county,Cascade County,driving,NA,Montana,United States,2020-02-10,123.79
county,Cascade County,driving,NA,Montana,United States,2020-02-11,123.11
county,Cascade County,driving,NA,Montana,United States,2020-02-12,119.32
county,Cascade County,driving,NA,Montana,United States,2020-02-13,131.36
county,Cascade County,driving,NA,Montana,United States,2020-02-14,153.59
county,Cascade County,driving,NA,Montana,United States,2020-02-15,141.8
county,Cascade County,driving,NA,Montana,United States,2020-02-16,105.2
county,Cascade County,driving,NA,Montana,United States,2020-02-17,117.21
county,Cascade County,driving,NA,Montana,United States,2020-02-18,120.25
county,Cascade County,driving,NA,Montana,United States,2020-02-19,132.28
county,Cascade County,driving,NA,Montana,United States,2020-02-20,133.73
county,Cascade County,driving,NA,Montana,United States,2020-02-21,148.62
county,Cascade County,driving,NA,Montana,United States,2020-02-22,137.69
county,Cascade County,driving,NA,Montana,United States,2020-02-23,103.49
county,Cascade County,driving,NA,Montana,United States,2020-02-24,110.99
county,Cascade County,driving,NA,Montana,United States,2020-02-25,110.62
county,Cascade County,driving,NA,Montana,United States,2020-02-26,119.01
county,Cascade County,driving,NA,Montana,United States,2020-02-27,141.16
county,Cascade County,driving,NA,Montana,United States,2020-02-28,164.42
county,Cascade County,driving,NA,Montana,United States,2020-02-29,158.32
county,Cascade County,driving,NA,Montana,United States,2020-03-01,108.63
county,Cascade County,driving,NA,Montana,United States,2020-03-02,124.36
county,Cascade County,driving,NA,Montana,United States,2020-03-03,127.43
county,Cascade County,driving,NA,Montana,United States,2020-03-04,123.11
county,Cascade County,driving,NA,Montana,United States,2020-03-05,133.61
county,Cascade County,driving,NA,Montana,United States,2020-03-06,155.77
county,Cascade County,driving,NA,Montana,United States,2020-03-07,145.31
county,Cascade County,driving,NA,Montana,United States,2020-03-08,103.42
county,Cascade County,driving,NA,Montana,United States,2020-03-09,125.48
county,Cascade County,driving,NA,Montana,United States,2020-03-10,129.93
county,Cascade County,driving,NA,Montana,United States,2020-03-11,125.97
county,Cascade County,driving,NA,Montana,United States,2020-03-12,130.66
county,Cascade County,driving,NA,Montana,United States,2020-03-13,124.96
county,Cascade County,driving,NA,Montana,United States,2020-03-14,84.34
county,Cascade County,driving,NA,Montana,United States,2020-03-15,84.48
county,Cascade County,driving,NA,Montana,United States,2020-03-16,103.47
county,Cascade County,driving,NA,Montana,United States,2020-03-17,114.6
county,Cascade County,driving,NA,Montana,United States,2020-03-18,109.05
county,Cascade County,driving,NA,Montana,United States,2020-03-19,106.28
county,Cascade County,driving,NA,Montana,United States,2020-03-20,114.7
county,Cascade County,driving,NA,Montana,United States,2020-03-21,96.55
county,Cascade County,driving,NA,Montana,United States,2020-03-22,79.04
county,Cascade County,driving,NA,Montana,United States,2020-03-23,91.8
county,Cascade County,driving,NA,Montana,United States,2020-03-24,90.9
county,Cascade County,driving,NA,Montana,United States,2020-03-25,85.61
county,Cascade County,driving,NA,Montana,United States,2020-03-26,84.58
county,Cascade County,driving,NA,Montana,United States,2020-03-27,97.07
county,Cascade County,driving,NA,Montana,United States,2020-03-28,70.16
county,Cascade County,driving,NA,Montana,United States,2020-03-29,66.17
county,Cascade County,driving,NA,Montana,United States,2020-03-30,73.86
county,Cascade County,driving,NA,Montana,United States,2020-03-31,74.8
county,Cascade County,driving,NA,Montana,United States,2020-04-01,69.97
county,Cascade County,driving,NA,Montana,United States,2020-04-02,82.54
county,Cascade County,driving,NA,Montana,United States,2020-04-03,96.51
county,Cascade County,driving,NA,Montana,United States,2020-04-04,77.99
county,Cascade County,driving,NA,Montana,United States,2020-04-05,69.85
county,Cascade County,driving,NA,Montana,United States,2020-04-06,83.59
county,Cascade County,driving,NA,Montana,United States,2020-04-07,81.53
county,Cascade County,driving,NA,Montana,United States,2020-04-08,87.37
county,Cascade County,driving,NA,Montana,United States,2020-04-09,101.59
county,Cascade County,driving,NA,Montana,United States,2020-04-10,95.62
county,Cascade County,driving,NA,Montana,United States,2020-04-11,60.45
county,Cascade County,driving,NA,Montana,United States,2020-04-12,48.22
county,Cascade County,driving,NA,Montana,United States,2020-04-13,84.65
county,Cascade County,driving,NA,Montana,United States,2020-04-14,88.8
county,Cascade County,driving,NA,Montana,United States,2020-04-15,89.66
county,Cascade County,driving,NA,Montana,United States,2020-04-16,95.64
county,Cascade County,driving,NA,Montana,United States,2020-04-17,111.28
county,Cascade County,driving,NA,Montana,United States,2020-04-18,84.95
county,Cascade County,driving,NA,Montana,United States,2020-04-19,92.85
county,Cascade County,driving,NA,Montana,United States,2020-04-20,112.63
county,Cascade County,driving,NA,Montana,United States,2020-04-21,109.21
county,Cascade County,driving,NA,Montana,United States,2020-04-22,105.04
county,Cascade County,driving,NA,Montana,United States,2020-04-23,106.14
county,Cascade County,driving,NA,Montana,United States,2020-04-24,125.5
county,Cascade County,driving,NA,Montana,United States,2020-04-25,111.51
county,Cascade County,driving,NA,Montana,United States,2020-04-26,95.41
