X1,geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-24,99.21
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-25,103.88
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-26,138.56
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-27,147.97
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-28,154.57
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-29,166.55
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-30,143.3
2,city,Anchorage,walking,NA,Alaska,United States,2020-05-31,122.91
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-01,145.81
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-02,143.1
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-03,148.21
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-04,156.46
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-05,187.05
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-06,166.76
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-07,126.13
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-08,152.99
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-09,160.58
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-10,166.55
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-11,173.59
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-12,175.17
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-13,177.2
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-14,146.77
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-15,167.24
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-16,156.77
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-17,157.18
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-18,173.76
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-19,164.9
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-20,157.73
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-21,142.34
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-22,165.42
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-23,168.23
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-24,174.59
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-25,181.52
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-26,178.81
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-27,191.35
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-28,143.3
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-29,166
2,city,Anchorage,walking,NA,Alaska,United States,2020-06-30,172.25
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-01,181.9
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-02,193.75
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-03,169.3
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-04,131.01
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-05,133.21
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-06,175.89
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-07,176.85
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-08,159.27
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-09,194.23
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-10,202.88
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-11,176.68
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-12,155.22
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-13,177.78
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-14,207.49
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-15,191.72
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-16,180.8
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-17,187.36
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-18,168.17
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-19,143.34
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-20,177.68
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-21,191.62
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-22,180.94
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-23,194.54
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-24,188.6
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-25,175.07
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-26,157.62
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-27,181.01
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-28,190.52
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-29,186.98
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-30,190.21
2,city,Anchorage,walking,NA,Alaska,United States,2020-07-31,194.61
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-01,170.54
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-02,171.67
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-03,191.24
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-04,196.43
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-05,198.25
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-06,189.15
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-07,209.62
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-08,182.97
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-09,150.17
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-10,178.43
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-11,185.44
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-12,197.84
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-13,206.52
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-14,226.75
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-15,183.21
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-16,157.28
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-17,194.06
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-18,189.8
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-19,188.6
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-20,180.8
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-21,194.51
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-22,166.41
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-23,144.27
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-24,161.61
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-25,172.6
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-26,170.12
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-27,179.46
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-28,196.91
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-29,170.26
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-30,141.11
2,city,Anchorage,walking,NA,Alaska,United States,2020-08-31,155.73
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-01,169.37
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-02,155.22
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-03,172.42
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-04,189.53
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-05,169.92
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-06,136.06
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-07,143.96
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-08,164.18
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-09,168.2
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-10,173.35
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-11,184
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-12,178.3
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-13,144.71
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-14,160.06
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-15,165.9
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-16,164.63
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-17,164.8
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-18,184.55
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-19,159.99
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-20,146.5
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-21,147.46
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-22,157.69
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-23,164.53
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-24,160.37
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-25,180.32
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-26,163.91
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-27,138.7
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-28,142.89
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-29,163.7
2,city,Anchorage,walking,NA,Alaska,United States,2020-09-30,160.65
2,city,Anchorage,walking,NA,Alaska,United States,2020-10-01,152.85
2,city,Anchorage,walking,NA,Alaska,United States,2020-10-02,181.08
2,city,Anchorage,walking,NA,Alaska,United States,2020-10-03,165.76
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-13,100
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-14,105.29
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-15,106.07
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-16,111.08
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-17,126.33
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-18,116.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-19,85.99
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-20,95.66
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-21,105.13
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-22,104.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-23,106.81
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-24,123.8
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-25,114.17
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-26,81.69
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-27,98.16
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-28,98.05
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-29,104.04
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-30,106.17
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-01-31,122.75
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-01,114.93
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-02,79.31
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-03,102.76
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-04,102.5
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-05,109.57
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-06,114.77
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-07,131.68
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-08,119.36
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-09,90.35
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-10,102.89
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-11,108.35
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-12,106.71
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-13,120.7
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-14,144.66
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-15,124.48
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-16,96.17
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-17,105.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-18,105.4
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-19,110.38
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-20,114.86
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-21,132.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-22,128.36
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-23,92.13
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-24,111.43
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-25,113.4
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-26,114.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-27,120.68
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-28,141.87
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-29,133.52
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-01,93.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-02,112.29
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-03,109.23
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-04,113.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-05,120.83
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-06,141.21
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-07,133.54
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-08,96.07
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-09,116.24
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-10,115.12
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-11,117.26
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-12,115.23
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-13,123.03
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-14,107.49
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-15,78.34
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-16,90.53
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-17,89.81
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-18,80.86
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-19,77.57
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-20,86.21
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-21,70.12
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-22,61.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-23,63.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-24,64.82
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-25,63.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-26,66.6
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-27,71.43
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-28,61.93
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-29,47.86
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-30,62.66
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-31,64.64
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-01,66.39
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-02,62.02
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-03,73.7
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-04,64.85
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-05,53.93
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-06,66.71
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-07,67.86
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-08,67.85
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-09,71.67
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-10,81
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-11,76.49
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-12,47.19
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-13,69
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-14,74.99
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-15,82.02
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-16,82.68
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-17,94.48
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-18,86.5
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-19,67.41
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-20,82.42
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-21,84.54
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-22,90.1
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-23,91.02
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-24,103.01
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-25,100.57
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-26,80.27
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-27,101.73
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-28,102.43
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-29,107.49
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-30,110.94
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-01,124.87
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-02,113.82
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-03,91.42
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-04,109.13
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-05,116.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-06,117.9
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-07,118.34
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-08,133.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-09,127.96
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-10,93
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-11,NA
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-12,NA
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-13,129.86
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-14,136.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-15,158.51
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-16,140.45
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-17,111.54
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-18,133.67
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-19,141.02
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-20,148.8
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-21,143.51
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-22,166.12
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-23,132.75
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-24,102.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-25,109.9
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-26,142.25
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-27,152.08
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-28,158.27
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-29,171.74
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-30,146.16
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-31,116.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-01,148.3
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-02,154.14
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-03,157.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-04,164.37
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-05,182.4
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-06,162.21
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-07,131.3
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-08,153.33
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-09,156.93
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-10,166.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-11,169.87
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-12,189.96
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-13,168.64
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-14,141.82
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-15,166.62
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-16,168.85
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-17,167.81
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-18,173.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-19,185.5
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-20,167.88
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-21,130.52
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-22,166.62
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-23,166.27
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-24,176.91
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-25,180.64
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-26,193.31
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-27,184.07
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-28,137.09
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-29,169.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-30,180.84
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-01,195.73
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-02,197.08
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-03,186.72
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-04,141.84
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-05,142.55
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-06,180.83
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-07,185.98
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-08,178
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-09,188.6
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-10,209.45
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-11,185.92
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-12,150.65
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-13,185.91
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-14,191.88
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-15,202.11
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-16,193.31
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-17,204.24
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-18,180.11
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-19,148.31
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-20,178.78
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-21,191.84
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-22,187.11
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-23,197.07
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-24,199.89
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-25,173.31
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-26,153.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-27,184.27
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-28,186.56
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-29,184.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-30,197.5
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-31,215.02
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-01,181.03
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-02,148.24
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-03,184.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-04,187.35
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-05,193.56
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-06,186.04
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-07,209.59
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-08,186.25
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-09,152.52
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-10,179.57
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-11,171.98
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-12,183.3
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-13,189.11
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-14,209.52
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-15,188.28
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-16,157.03
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-17,184.03
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-18,177.46
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-19,179.01
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-20,181.42
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-21,203.78
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-22,180.87
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-23,138.91
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-24,161.17
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-25,161.22
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-26,166.39
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-27,176.41
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-28,200.23
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-29,176.22
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-30,133.96
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-31,153.18
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-01,165.77
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-02,165.43
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-03,176.49
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-04,197.87
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-05,175.27
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-06,137.3
3,county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-07,133.27
