geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Antioch,driving,NA,California,United States,2020-09-18,156.65
city,Antioch,driving,NA,California,United States,2020-09-19,157.35
city,Antioch,driving,NA,California,United States,2020-09-20,121.52
city,Antioch,driving,NA,California,United States,2020-09-21,127.07
city,Antioch,driving,NA,California,United States,2020-09-22,131.33
city,Antioch,driving,NA,California,United States,2020-09-23,130.55
city,Antioch,driving,NA,California,United States,2020-09-24,132.99
city,Antioch,driving,NA,California,United States,2020-09-25,152.76
city,Antioch,driving,NA,California,United States,2020-09-26,152.43
city,Antioch,driving,NA,California,United States,2020-09-27,119.37
city,Antioch,driving,NA,California,United States,2020-09-28,126.18
city,Antioch,driving,NA,California,United States,2020-09-29,127.17
city,Antioch,driving,NA,California,United States,2020-09-30,128.88
city,Antioch,driving,NA,California,United States,2020-10-01,132.24
city,Antioch,driving,NA,California,United States,2020-10-02,148.5
city,Antioch,driving,NA,California,United States,2020-10-03,146.91
city,Antioch,transit,NA,California,United States,2020-01-13,100
city,Antioch,transit,NA,California,United States,2020-01-14,96.23
city,Antioch,transit,NA,California,United States,2020-01-15,93.55
city,Antioch,transit,NA,California,United States,2020-01-16,94.1
city,Antioch,transit,NA,California,United States,2020-01-17,97.94
city,Antioch,transit,NA,California,United States,2020-01-18,97.19
city,Antioch,transit,NA,California,United States,2020-01-19,76.46
city,Antioch,transit,NA,California,United States,2020-01-20,90.8
city,Antioch,transit,NA,California,United States,2020-01-21,107
city,Antioch,transit,NA,California,United States,2020-01-22,104.46
city,Antioch,transit,NA,California,United States,2020-01-23,113.73
city,Antioch,transit,NA,California,United States,2020-01-24,109.27
city,Antioch,transit,NA,California,United States,2020-01-25,103.43
city,Antioch,transit,NA,California,United States,2020-01-26,71.52
city,Antioch,transit,NA,California,United States,2020-01-27,124.23
city,Antioch,transit,NA,California,United States,2020-01-28,115.85
city,Antioch,transit,NA,California,United States,2020-01-29,120.59
city,Antioch,transit,NA,California,United States,2020-01-30,114.69
city,Antioch,transit,NA,California,United States,2020-01-31,104.32
city,Antioch,transit,NA,California,United States,2020-02-01,91.97
city,Antioch,transit,NA,California,United States,2020-02-02,80.23
city,Antioch,transit,NA,California,United States,2020-02-03,109.06
city,Antioch,transit,NA,California,United States,2020-02-04,120.32
city,Antioch,transit,NA,California,United States,2020-02-05,120.86
city,Antioch,transit,NA,California,United States,2020-02-06,121.41
city,Antioch,transit,NA,California,United States,2020-02-07,108.17
city,Antioch,transit,NA,California,United States,2020-02-08,98.08
city,Antioch,transit,NA,California,United States,2020-02-09,79.75
city,Antioch,transit,NA,California,United States,2020-02-10,122.51
city,Antioch,transit,NA,California,United States,2020-02-11,123.61
city,Antioch,transit,NA,California,United States,2020-02-12,123.95
city,Antioch,transit,NA,California,United States,2020-02-13,116.61
city,Antioch,transit,NA,California,United States,2020-02-14,116.27
city,Antioch,transit,NA,California,United States,2020-02-15,102.26
city,Antioch,transit,NA,California,United States,2020-02-16,76.8
city,Antioch,transit,NA,California,United States,2020-02-17,99.11
city,Antioch,transit,NA,California,United States,2020-02-18,119.29
city,Antioch,transit,NA,California,United States,2020-02-19,113.8
city,Antioch,transit,NA,California,United States,2020-02-20,99.45
city,Antioch,transit,NA,California,United States,2020-02-21,119.63
city,Antioch,transit,NA,California,United States,2020-02-22,89.02
city,Antioch,transit,NA,California,United States,2020-02-23,88.06
city,Antioch,transit,NA,California,United States,2020-02-24,126.56
city,Antioch,transit,NA,California,United States,2020-02-25,126.63
city,Antioch,transit,NA,California,United States,2020-02-26,115.51
city,Antioch,transit,NA,California,United States,2020-02-27,116.88
city,Antioch,transit,NA,California,United States,2020-02-28,107.82
city,Antioch,transit,NA,California,United States,2020-02-29,98.01
city,Antioch,transit,NA,California,United States,2020-03-01,83.25
city,Antioch,transit,NA,California,United States,2020-03-02,116.2
city,Antioch,transit,NA,California,United States,2020-03-03,119.84
city,Antioch,transit,NA,California,United States,2020-03-04,116.47
city,Antioch,transit,NA,California,United States,2020-03-05,114.48
city,Antioch,transit,NA,California,United States,2020-03-06,114.62
city,Antioch,transit,NA,California,United States,2020-03-07,75.98
city,Antioch,transit,NA,California,United States,2020-03-08,76.66
city,Antioch,transit,NA,California,United States,2020-03-09,105.01
city,Antioch,transit,NA,California,United States,2020-03-10,98.7
city,Antioch,transit,NA,California,United States,2020-03-11,110.64
city,Antioch,transit,NA,California,United States,2020-03-12,99.52
city,Antioch,transit,NA,California,United States,2020-03-13,94.99
city,Antioch,transit,NA,California,United States,2020-03-14,61.7
city,Antioch,transit,NA,California,United States,2020-03-15,51.89
city,Antioch,transit,NA,California,United States,2020-03-16,62.18
city,Antioch,transit,NA,California,United States,2020-03-17,42.9
city,Antioch,transit,NA,California,United States,2020-03-18,42.48
city,Antioch,transit,NA,California,United States,2020-03-19,51.96
city,Antioch,transit,NA,California,United States,2020-03-20,54.02
city,Antioch,transit,NA,California,United States,2020-03-21,37.54
city,Antioch,transit,NA,California,United States,2020-03-22,35.14
city,Antioch,transit,NA,California,United States,2020-03-23,43.24
city,Antioch,transit,NA,California,United States,2020-03-24,42.21
city,Antioch,transit,NA,California,United States,2020-03-25,35.35
city,Antioch,transit,NA,California,United States,2020-03-26,40.63
city,Antioch,transit,NA,California,United States,2020-03-27,37.06
city,Antioch,transit,NA,California,United States,2020-03-28,36.93
city,Antioch,transit,NA,California,United States,2020-03-29,37.41
city,Antioch,transit,NA,California,United States,2020-03-30,43.72
city,Antioch,transit,NA,California,United States,2020-03-31,36.79
city,Antioch,transit,NA,California,United States,2020-04-01,49.14
city,Antioch,transit,NA,California,United States,2020-04-02,43.99
city,Antioch,transit,NA,California,United States,2020-04-03,41.52
city,Antioch,transit,NA,California,United States,2020-04-04,30.89
city,Antioch,transit,NA,California,United States,2020-04-05,27.18
city,Antioch,transit,NA,California,United States,2020-04-06,32.74
city,Antioch,transit,NA,California,United States,2020-04-07,41.32
city,Antioch,transit,NA,California,United States,2020-04-08,35.21
city,Antioch,transit,NA,California,United States,2020-04-09,34.59
city,Antioch,transit,NA,California,United States,2020-04-10,41.94
city,Antioch,transit,NA,California,United States,2020-04-11,38.09
city,Antioch,transit,NA,California,United States,2020-04-12,33.15
city,Antioch,transit,NA,California,United States,2020-04-13,40.7
city,Antioch,transit,NA,California,United States,2020-04-14,40.77
city,Antioch,transit,NA,California,United States,2020-04-15,35.42
city,Antioch,transit,NA,California,United States,2020-04-16,34.66
city,Antioch,transit,NA,California,United States,2020-04-17,33.36
city,Antioch,transit,NA,California,United States,2020-04-18,31.85
city,Antioch,transit,NA,California,United States,2020-04-19,27.25
city,Antioch,transit,NA,California,United States,2020-04-20,35.21
city,Antioch,transit,NA,California,United States,2020-04-21,33.77
city,Antioch,transit,NA,California,United States,2020-04-22,37.75
city,Antioch,transit,NA,California,United States,2020-04-23,38.3
city,Antioch,transit,NA,California,United States,2020-04-24,34.18
city,Antioch,transit,NA,California,United States,2020-04-25,31.91
city,Antioch,transit,NA,California,United States,2020-04-26,37.89
city,Antioch,transit,NA,California,United States,2020-04-27,35.28
city,Antioch,transit,NA,California,United States,2020-04-28,39.05
city,Antioch,transit,NA,California,United States,2020-04-29,32.19
city,Antioch,transit,NA,California,United States,2020-04-30,42.48
city,Antioch,transit,NA,California,United States,2020-05-01,40.56
city,Antioch,transit,NA,California,United States,2020-05-02,32.12
city,Antioch,transit,NA,California,United States,2020-05-03,34.87
city,Antioch,transit,NA,California,United States,2020-05-04,39.12
city,Antioch,transit,NA,California,United States,2020-05-05,35.07
city,Antioch,transit,NA,California,United States,2020-05-06,35.55
city,Antioch,transit,NA,California,United States,2020-05-07,41.32
city,Antioch,transit,NA,California,United States,2020-05-08,46.33
city,Antioch,transit,NA,California,United States,2020-05-09,37.13
city,Antioch,transit,NA,California,United States,2020-05-10,33.36
city,Antioch,transit,NA,California,United States,2020-05-11,NA
city,Antioch,transit,NA,California,United States,2020-05-12,NA
city,Antioch,transit,NA,California,United States,2020-05-13,34.04
city,Antioch,transit,NA,California,United States,2020-05-14,41.39
city,Antioch,transit,NA,California,United States,2020-05-15,39.19
city,Antioch,transit,NA,California,United States,2020-05-16,36.58
city,Antioch,transit,NA,California,United States,2020-05-17,36.58
city,Antioch,transit,NA,California,United States,2020-05-18,40.56
city,Antioch,transit,NA,California,United States,2020-05-19,38.98
city,Antioch,transit,NA,California,United States,2020-05-20,41.52
city,Antioch,transit,NA,California,United States,2020-05-21,49.76
city,Antioch,transit,NA,California,United States,2020-05-22,40.36
city,Antioch,transit,NA,California,United States,2020-05-23,37.75
city,Antioch,transit,NA,California,United States,2020-05-24,42.14
city,Antioch,transit,NA,California,United States,2020-05-25,39.26
city,Antioch,transit,NA,California,United States,2020-05-26,40.7
city,Antioch,transit,NA,California,United States,2020-05-27,44.13
