X1,geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
15,city,Syracuse,walking,NA,New York,United States,2020-04-14,44.57
15,city,Syracuse,walking,NA,New York,United States,2020-04-15,42.98
15,city,Syracuse,walking,NA,New York,United States,2020-04-16,43.46
15,city,Syracuse,walking,NA,New York,United States,2020-04-17,52.63
15,city,Syracuse,walking,NA,New York,United States,2020-04-18,42.54
15,city,Syracuse,walking,NA,New York,United States,2020-04-19,36.28
15,city,Syracuse,walking,NA,New York,United States,2020-04-20,52.04
15,city,Syracuse,walking,NA,New York,United States,2020-04-21,42.7
15,city,Syracuse,walking,NA,New York,United States,2020-04-22,40.8
15,city,Syracuse,walking,NA,New York,United States,2020-04-23,53.11
15,city,Syracuse,walking,NA,New York,United States,2020-04-24,51.93
15,city,Syracuse,walking,NA,New York,United States,2020-04-25,58.51
15,city,Syracuse,walking,NA,New York,United States,2020-04-26,30.62
15,city,Syracuse,walking,NA,New York,United States,2020-04-27,44.14
15,city,Syracuse,walking,NA,New York,United States,2020-04-28,55.65
15,city,Syracuse,walking,NA,New York,United States,2020-04-29,61.72
15,city,Syracuse,walking,NA,New York,United States,2020-04-30,56.43
15,city,Syracuse,walking,NA,New York,United States,2020-05-01,57.37
15,city,Syracuse,walking,NA,New York,United States,2020-05-02,59.8
15,city,Syracuse,walking,NA,New York,United States,2020-05-03,56.82
15,city,Syracuse,walking,NA,New York,United States,2020-05-04,54.25
15,city,Syracuse,walking,NA,New York,United States,2020-05-05,55.76
15,city,Syracuse,walking,NA,New York,United States,2020-05-06,60.75
15,city,Syracuse,walking,NA,New York,United States,2020-05-07,63.49
15,city,Syracuse,walking,NA,New York,United States,2020-05-08,65.86
15,city,Syracuse,walking,NA,New York,United States,2020-05-09,52.08
15,city,Syracuse,walking,NA,New York,United States,2020-05-10,41.43
15,city,Syracuse,walking,NA,New York,United States,2020-05-11,NA
15,city,Syracuse,walking,NA,New York,United States,2020-05-12,NA
15,city,Syracuse,walking,NA,New York,United States,2020-05-13,74.91
15,city,Syracuse,walking,NA,New York,United States,2020-05-14,78.01
15,city,Syracuse,walking,NA,New York,United States,2020-05-15,75.69
15,city,Syracuse,walking,NA,New York,United States,2020-05-16,67.59
15,city,Syracuse,walking,NA,New York,United States,2020-05-17,73.47
15,city,Syracuse,walking,NA,New York,United States,2020-05-18,72.79
15,city,Syracuse,walking,NA,New York,United States,2020-05-19,75.02
15,city,Syracuse,walking,NA,New York,United States,2020-05-20,92.73
15,city,Syracuse,walking,NA,New York,United States,2020-05-21,89.39
15,city,Syracuse,walking,NA,New York,United States,2020-05-22,99.52
15,city,Syracuse,walking,NA,New York,United States,2020-05-23,80.34
15,city,Syracuse,walking,NA,New York,United States,2020-05-24,61.89
15,city,Syracuse,walking,NA,New York,United States,2020-05-25,69.21
15,city,Syracuse,walking,NA,New York,United States,2020-05-26,81.74
15,city,Syracuse,walking,NA,New York,United States,2020-05-27,90.89
15,city,Syracuse,walking,NA,New York,United States,2020-05-28,85.74
15,city,Syracuse,walking,NA,New York,United States,2020-05-29,84.86
15,city,Syracuse,walking,NA,New York,United States,2020-05-30,81.31
15,city,Syracuse,walking,NA,New York,United States,2020-05-31,63.99
15,city,Syracuse,walking,NA,New York,United States,2020-06-01,84.97
15,city,Syracuse,walking,NA,New York,United States,2020-06-02,79.62
15,city,Syracuse,walking,NA,New York,United States,2020-06-03,84.36
15,city,Syracuse,walking,NA,New York,United States,2020-06-04,98.69
15,city,Syracuse,walking,NA,New York,United States,2020-06-05,109.28
15,city,Syracuse,walking,NA,New York,United States,2020-06-06,114.41
15,city,Syracuse,walking,NA,New York,United States,2020-06-07,65.32
15,city,Syracuse,walking,NA,New York,United States,2020-06-08,92.93
15,city,Syracuse,walking,NA,New York,United States,2020-06-09,92.09
15,city,Syracuse,walking,NA,New York,United States,2020-06-10,99
15,city,Syracuse,walking,NA,New York,United States,2020-06-11,101.05
15,city,Syracuse,walking,NA,New York,United States,2020-06-12,116.29
15,city,Syracuse,walking,NA,New York,United States,2020-06-13,90.19
15,city,Syracuse,walking,NA,New York,United States,2020-06-14,67.16
15,city,Syracuse,walking,NA,New York,United States,2020-06-15,103.21
15,city,Syracuse,walking,NA,New York,United States,2020-06-16,103.43
15,city,Syracuse,walking,NA,New York,United States,2020-06-17,103.1
15,city,Syracuse,walking,NA,New York,United States,2020-06-18,106.11
15,city,Syracuse,walking,NA,New York,United States,2020-06-19,116.93
15,city,Syracuse,walking,NA,New York,United States,2020-06-20,104.59
15,city,Syracuse,walking,NA,New York,United States,2020-06-21,68.44
15,city,Syracuse,walking,NA,New York,United States,2020-06-22,95.11
15,city,Syracuse,walking,NA,New York,United States,2020-06-23,103.28
15,city,Syracuse,walking,NA,New York,United States,2020-06-24,117.27
15,city,Syracuse,walking,NA,New York,United States,2020-06-25,115.92
15,city,Syracuse,walking,NA,New York,United States,2020-06-26,130.2
15,city,Syracuse,walking,NA,New York,United States,2020-06-27,104.98
15,city,Syracuse,walking,NA,New York,United States,2020-06-28,80.3
15,city,Syracuse,walking,NA,New York,United States,2020-06-29,109.3
15,city,Syracuse,walking,NA,New York,United States,2020-06-30,108.14
15,city,Syracuse,walking,NA,New York,United States,2020-07-01,115.64
15,city,Syracuse,walking,NA,New York,United States,2020-07-02,120.01
15,city,Syracuse,walking,NA,New York,United States,2020-07-03,104.41
15,city,Syracuse,walking,NA,New York,United States,2020-07-04,73.62
15,city,Syracuse,walking,NA,New York,United States,2020-07-05,74.12
15,city,Syracuse,walking,NA,New York,United States,2020-07-06,107.07
15,city,Syracuse,walking,NA,New York,United States,2020-07-07,107.95
15,city,Syracuse,walking,NA,New York,United States,2020-07-08,107.8
15,city,Syracuse,walking,NA,New York,United States,2020-07-09,109.24
15,city,Syracuse,walking,NA,New York,United States,2020-07-10,108.37
15,city,Syracuse,walking,NA,New York,United States,2020-07-11,101.62
15,city,Syracuse,walking,NA,New York,United States,2020-07-12,75.21
15,city,Syracuse,walking,NA,New York,United States,2020-07-13,105.88
15,city,Syracuse,walking,NA,New York,United States,2020-07-14,109.02
15,city,Syracuse,walking,NA,New York,United States,2020-07-15,108.71
15,city,Syracuse,walking,NA,New York,United States,2020-07-16,101.88
15,city,Syracuse,walking,NA,New York,United States,2020-07-17,118.13
15,city,Syracuse,walking,NA,New York,United States,2020-07-18,112.14
15,city,Syracuse,walking,NA,New York,United States,2020-07-19,71.57
15,city,Syracuse,walking,NA,New York,United States,2020-07-20,101.86
15,city,Syracuse,walking,NA,New York,United States,2020-07-21,112.56
15,city,Syracuse,walking,NA,New York,United States,2020-07-22,103.62
15,city,Syracuse,walking,NA,New York,United States,2020-07-23,112.47
15,city,Syracuse,walking,NA,New York,United States,2020-07-24,131.86
15,city,Syracuse,walking,NA,New York,United States,2020-07-25,110.35
15,city,Syracuse,walking,NA,New York,United States,2020-07-26,82.46
15,city,Syracuse,walking,NA,New York,United States,2020-07-27,101.07
15,city,Syracuse,walking,NA,New York,United States,2020-07-28,107.53
15,city,Syracuse,walking,NA,New York,United States,2020-07-29,112.69
15,city,Syracuse,walking,NA,New York,United States,2020-07-30,115.79
15,city,Syracuse,walking,NA,New York,United States,2020-07-31,125.24
15,city,Syracuse,walking,NA,New York,United States,2020-08-01,119.52
15,city,Syracuse,walking,NA,New York,United States,2020-08-02,90.92
15,city,Syracuse,walking,NA,New York,United States,2020-08-03,109.8
15,city,Syracuse,walking,NA,New York,United States,2020-08-04,101.33
15,city,Syracuse,walking,NA,New York,United States,2020-08-05,117.04
15,city,Syracuse,walking,NA,New York,United States,2020-08-06,125.09
15,city,Syracuse,walking,NA,New York,United States,2020-08-07,136.36
15,city,Syracuse,walking,NA,New York,United States,2020-08-08,118.71
15,city,Syracuse,walking,NA,New York,United States,2020-08-09,93.6
15,city,Syracuse,walking,NA,New York,United States,2020-08-10,112.23
15,city,Syracuse,walking,NA,New York,United States,2020-08-11,113.47
15,city,Syracuse,walking,NA,New York,United States,2020-08-12,126.01
15,city,Syracuse,walking,NA,New York,United States,2020-08-13,127.1
15,city,Syracuse,walking,NA,New York,United States,2020-08-14,148.15
15,city,Syracuse,walking,NA,New York,United States,2020-08-15,142.08
15,city,Syracuse,walking,NA,New York,United States,2020-08-16,119.83
15,city,Syracuse,walking,NA,New York,United States,2020-08-17,147.83
15,city,Syracuse,walking,NA,New York,United States,2020-08-18,178.45
15,city,Syracuse,walking,NA,New York,United States,2020-08-19,175.43
15,city,Syracuse,walking,NA,New York,United States,2020-08-20,194.93
15,city,Syracuse,walking,NA,New York,United States,2020-08-21,229.57
15,city,Syracuse,walking,NA,New York,United States,2020-08-22,214.67
15,city,Syracuse,walking,NA,New York,United States,2020-08-23,153.7
15,city,Syracuse,walking,NA,New York,United States,2020-08-24,185.81
15,city,Syracuse,walking,NA,New York,United States,2020-08-25,168.71
15,city,Syracuse,walking,NA,New York,United States,2020-08-26,162.04
15,city,Syracuse,walking,NA,New York,United States,2020-08-27,155.06
15,city,Syracuse,walking,NA,New York,United States,2020-08-28,190.8
15,city,Syracuse,walking,NA,New York,United States,2020-08-29,154.97
15,city,Syracuse,walking,NA,New York,United States,2020-08-30,113.65
15,city,Syracuse,walking,NA,New York,United States,2020-08-31,137.23
15,city,Syracuse,walking,NA,New York,United States,2020-09-01,143.11
15,city,Syracuse,walking,NA,New York,United States,2020-09-02,144.25
15,city,Syracuse,walking,NA,New York,United States,2020-09-03,161.89
15,city,Syracuse,walking,NA,New York,United States,2020-09-04,185.74
15,city,Syracuse,walking,NA,New York,United States,2020-09-05,152.3
15,city,Syracuse,walking,NA,New York,United States,2020-09-06,110.77
15,city,Syracuse,walking,NA,New York,United States,2020-09-07,107.91
15,city,Syracuse,walking,NA,New York,United States,2020-09-08,131.36
15,city,Syracuse,walking,NA,New York,United States,2020-09-09,144.07
15,city,Syracuse,walking,NA,New York,United States,2020-09-10,149.03
15,city,Syracuse,walking,NA,New York,United States,2020-09-11,174.88
15,city,Syracuse,walking,NA,New York,United States,2020-09-12,164.51
15,city,Syracuse,walking,NA,New York,United States,2020-09-13,90.87
15,city,Syracuse,walking,NA,New York,United States,2020-09-14,116.99
15,city,Syracuse,walking,NA,New York,United States,2020-09-15,122.3
15,city,Syracuse,walking,NA,New York,United States,2020-09-16,124.48
15,city,Syracuse,walking,NA,New York,United States,2020-09-17,129.31
15,city,Syracuse,walking,NA,New York,United States,2020-09-18,160.32
15,city,Syracuse,walking,NA,New York,United States,2020-09-19,148.92
15,city,Syracuse,walking,NA,New York,United States,2020-09-20,101.03
15,city,Syracuse,walking,NA,New York,United States,2020-09-21,111.64
15,city,Syracuse,walking,NA,New York,United States,2020-09-22,115.22
15,city,Syracuse,walking,NA,New York,United States,2020-09-23,122.34
15,city,Syracuse,walking,NA,New York,United States,2020-09-24,123.08
15,city,Syracuse,walking,NA,New York,United States,2020-09-25,163.77
15,city,Syracuse,walking,NA,New York,United States,2020-09-26,154.12
15,city,Syracuse,walking,NA,New York,United States,2020-09-27,96.42
15,city,Syracuse,walking,NA,New York,United States,2020-09-28,111.51
15,city,Syracuse,walking,NA,New York,United States,2020-09-29,100.24
15,city,Syracuse,walking,NA,New York,United States,2020-09-30,108.02
15,city,Syracuse,walking,NA,New York,United States,2020-10-01,123.28
15,city,Syracuse,walking,NA,New York,United States,2020-10-02,159.73
15,city,Syracuse,walking,NA,New York,United States,2020-10-03,137.28
16,county,Albany County,driving,NA,New York,United States,2020-01-13,100
16,county,Albany County,driving,NA,New York,United States,2020-01-14,103.06
16,county,Albany County,driving,NA,New York,United States,2020-01-15,108.62
16,county,Albany County,driving,NA,New York,United States,2020-01-16,105.96
16,county,Albany County,driving,NA,New York,United States,2020-01-17,129.24
16,county,Albany County,driving,NA,New York,United States,2020-01-18,87.45
16,county,Albany County,driving,NA,New York,United States,2020-01-19,82.46
16,county,Albany County,driving,NA,New York,United States,2020-01-20,104.04
16,county,Albany County,driving,NA,New York,United States,2020-01-21,108.69
16,county,Albany County,driving,NA,New York,United States,2020-01-22,108.37
16,county,Albany County,driving,NA,New York,United States,2020-01-23,115.09
16,county,Albany County,driving,NA,New York,United States,2020-01-24,131.9
16,county,Albany County,driving,NA,New York,United States,2020-01-25,114.66
16,county,Albany County,driving,NA,New York,United States,2020-01-26,84.05
16,county,Albany County,driving,NA,New York,United States,2020-01-27,94.25
16,county,Albany County,driving,NA,New York,United States,2020-01-28,102.29
16,county,Albany County,driving,NA,New York,United States,2020-01-29,102.42
16,county,Albany County,driving,NA,New York,United States,2020-01-30,108.24
16,county,Albany County,driving,NA,New York,United States,2020-01-31,124.52
16,county,Albany County,driving,NA,New York,United States,2020-02-01,112.66
16,county,Albany County,driving,NA,New York,United States,2020-02-02,82.74
16,county,Albany County,driving,NA,New York,United States,2020-02-03,96.74
16,county,Albany County,driving,NA,New York,United States,2020-02-04,106.21
16,county,Albany County,driving,NA,New York,United States,2020-02-05,103.22
16,county,Albany County,driving,NA,New York,United States,2020-02-06,98.54
16,county,Albany County,driving,NA,New York,United States,2020-02-07,112.18
16,county,Albany County,driving,NA,New York,United States,2020-02-08,111.27
16,county,Albany County,driving,NA,New York,United States,2020-02-09,89.42
16,county,Albany County,driving,NA,New York,United States,2020-02-10,98.48
16,county,Albany County,driving,NA,New York,United States,2020-02-11,108.66
16,county,Albany County,driving,NA,New York,United States,2020-02-12,109.98
16,county,Albany County,driving,NA,New York,United States,2020-02-13,115.25
16,county,Albany County,driving,NA,New York,United States,2020-02-14,149.38
16,county,Albany County,driving,NA,New York,United States,2020-02-15,122.18
16,county,Albany County,driving,NA,New York,United States,2020-02-16,98.01
16,county,Albany County,driving,NA,New York,United States,2020-02-17,111.32
16,county,Albany County,driving,NA,New York,United States,2020-02-18,105.91
16,county,Albany County,driving,NA,New York,United States,2020-02-19,114.17
16,county,Albany County,driving,NA,New York,United States,2020-02-20,115.94
16,county,Albany County,driving,NA,New York,United States,2020-02-21,132.54
16,county,Albany County,driving,NA,New York,United States,2020-02-22,119.43
16,county,Albany County,driving,NA,New York,United States,2020-02-23,94.13
16,county,Albany County,driving,NA,New York,United States,2020-02-24,108.03
16,county,Albany County,driving,NA,New York,United States,2020-02-25,109.66
16,county,Albany County,driving,NA,New York,United States,2020-02-26,113.57
16,county,Albany County,driving,NA,New York,United States,2020-02-27,113.06
16,county,Albany County,driving,NA,New York,United States,2020-02-28,137.62
16,county,Albany County,driving,NA,New York,United States,2020-02-29,128.15
16,county,Albany County,driving,NA,New York,United States,2020-03-01,95.13
16,county,Albany County,driving,NA,New York,United States,2020-03-02,104.02
16,county,Albany County,driving,NA,New York,United States,2020-03-03,112.09
16,county,Albany County,driving,NA,New York,United States,2020-03-04,111.97
16,county,Albany County,driving,NA,New York,United States,2020-03-05,118.74
16,county,Albany County,driving,NA,New York,United States,2020-03-06,137.03
16,county,Albany County,driving,NA,New York,United States,2020-03-07,121.45
16,county,Albany County,driving,NA,New York,United States,2020-03-08,93.99
16,county,Albany County,driving,NA,New York,United States,2020-03-09,105.52
16,county,Albany County,driving,NA,New York,United States,2020-03-10,105.71
16,county,Albany County,driving,NA,New York,United States,2020-03-11,105.72
16,county,Albany County,driving,NA,New York,United States,2020-03-12,102.73
16,county,Albany County,driving,NA,New York,United States,2020-03-13,106.67
16,county,Albany County,driving,NA,New York,United States,2020-03-14,84.84
16,county,Albany County,driving,NA,New York,United States,2020-03-15,64.1
16,county,Albany County,driving,NA,New York,United States,2020-03-16,74.52
16,county,Albany County,driving,NA,New York,United States,2020-03-17,64.41
16,county,Albany County,driving,NA,New York,United States,2020-03-18,64.44
16,county,Albany County,driving,NA,New York,United States,2020-03-19,61.83
16,county,Albany County,driving,NA,New York,United States,2020-03-20,66.09
16,county,Albany County,driving,NA,New York,United States,2020-03-21,55.37
16,county,Albany County,driving,NA,New York,United States,2020-03-22,42.02
16,county,Albany County,driving,NA,New York,United States,2020-03-23,41.72
16,county,Albany County,driving,NA,New York,United States,2020-03-24,46.68
16,county,Albany County,driving,NA,New York,United States,2020-03-25,47.67
16,county,Albany County,driving,NA,New York,United States,2020-03-26,52.64
16,county,Albany County,driving,NA,New York,United States,2020-03-27,60.68
16,county,Albany County,driving,NA,New York,United States,2020-03-28,47.7
16,county,Albany County,driving,NA,New York,United States,2020-03-29,36.56
16,county,Albany County,driving,NA,New York,United States,2020-03-30,47.64
16,county,Albany County,driving,NA,New York,United States,2020-03-31,50.41
16,county,Albany County,driving,NA,New York,United States,2020-04-01,52.36
16,county,Albany County,driving,NA,New York,United States,2020-04-02,51.18
16,county,Albany County,driving,NA,New York,United States,2020-04-03,55.3
16,county,Albany County,driving,NA,New York,United States,2020-04-04,53.28
16,county,Albany County,driving,NA,New York,United States,2020-04-05,41.04
16,county,Albany County,driving,NA,New York,United States,2020-04-06,52.8
16,county,Albany County,driving,NA,New York,United States,2020-04-07,54.58
16,county,Albany County,driving,NA,New York,United States,2020-04-08,51.62
16,county,Albany County,driving,NA,New York,United States,2020-04-09,49.65
16,county,Albany County,driving,NA,New York,United States,2020-04-10,58.34
16,county,Albany County,driving,NA,New York,United States,2020-04-11,53.49
16,county,Albany County,driving,NA,New York,United States,2020-04-12,35.73
16,county,Albany County,driving,NA,New York,United States,2020-04-13,47.96
16,county,Albany County,driving,NA,New York,United States,2020-04-14,56.61
16,county,Albany County,driving,NA,New York,United States,2020-04-15,58.6
16,county,Albany County,driving,NA,New York,United States,2020-04-16,59.6
16,county,Albany County,driving,NA,New York,United States,2020-04-17,66.17
16,county,Albany County,driving,NA,New York,United States,2020-04-18,53.73
16,county,Albany County,driving,NA,New York,United States,2020-04-19,53.22
16,county,Albany County,driving,NA,New York,United States,2020-04-20,59.81
16,county,Albany County,driving,NA,New York,United States,2020-04-21,56.65
16,county,Albany County,driving,NA,New York,United States,2020-04-22,58.55
16,county,Albany County,driving,NA,New York,United States,2020-04-23,62.91
16,county,Albany County,driving,NA,New York,United States,2020-04-24,68.71
16,county,Albany County,driving,NA,New York,United States,2020-04-25,70.23
16,county,Albany County,driving,NA,New York,United States,2020-04-26,45.56
16,county,Albany County,driving,NA,New York,United States,2020-04-27,57.03
16,county,Albany County,driving,NA,New York,United States,2020-04-28,65.84
16,county,Albany County,driving,NA,New York,United States,2020-04-29,65.66
16,county,Albany County,driving,NA,New York,United States,2020-04-30,65.29
16,county,Albany County,driving,NA,New York,United States,2020-05-01,76.33
16,county,Albany County,driving,NA,New York,United States,2020-05-02,77.79
16,county,Albany County,driving,NA,New York,United States,2020-05-03,65.26
16,county,Albany County,driving,NA,New York,United States,2020-05-04,67.19
16,county,Albany County,driving,NA,New York,United States,2020-05-05,73.99
16,county,Albany County,driving,NA,New York,United States,2020-05-06,72.53
16,county,Albany County,driving,NA,New York,United States,2020-05-07,75.53
16,county,Albany County,driving,NA,New York,United States,2020-05-08,83.01
16,county,Albany County,driving,NA,New York,United States,2020-05-09,74.76
16,county,Albany County,driving,NA,New York,United States,2020-05-10,60.65
16,county,Albany County,driving,NA,New York,United States,2020-05-11,NA
16,county,Albany County,driving,NA,New York,United States,2020-05-12,NA
16,county,Albany County,driving,NA,New York,United States,2020-05-13,83.08
16,county,Albany County,driving,NA,New York,United States,2020-05-14,86.56
16,county,Albany County,driving,NA,New York,United States,2020-05-15,93.25
16,county,Albany County,driving,NA,New York,United States,2020-05-16,92
16,county,Albany County,driving,NA,New York,United States,2020-05-17,72.7
16,county,Albany County,driving,NA,New York,United States,2020-05-18,81.56
16,county,Albany County,driving,NA,New York,United States,2020-05-19,90.25
16,county,Albany County,driving,NA,New York,United States,2020-05-20,93.89
16,county,Albany County,driving,NA,New York,United States,2020-05-21,99.05
16,county,Albany County,driving,NA,New York,United States,2020-05-22,110.47
16,county,Albany County,driving,NA,New York,United States,2020-05-23,91.82
16,county,Albany County,driving,NA,New York,United States,2020-05-24,77.67
16,county,Albany County,driving,NA,New York,United States,2020-05-25,77.66
16,county,Albany County,driving,NA,New York,United States,2020-05-26,95.41
16,county,Albany County,driving,NA,New York,United States,2020-05-27,100.13
16,county,Albany County,driving,NA,New York,United States,2020-05-28,99.43
16,county,Albany County,driving,NA,New York,United States,2020-05-29,107.08
16,county,Albany County,driving,NA,New York,United States,2020-05-30,106.34
16,county,Albany County,driving,NA,New York,United States,2020-05-31,78.83
16,county,Albany County,driving,NA,New York,United States,2020-06-01,98.23
16,county,Albany County,driving,NA,New York,United States,2020-06-02,93.5
16,county,Albany County,driving,NA,New York,United States,2020-06-03,99.65
16,county,Albany County,driving,NA,New York,United States,2020-06-04,107.85
16,county,Albany County,driving,NA,New York,United States,2020-06-05,115.25
16,county,Albany County,driving,NA,New York,United States,2020-06-06,104.71
16,county,Albany County,driving,NA,New York,United States,2020-06-07,86.65
16,county,Albany County,driving,NA,New York,United States,2020-06-08,105.56
16,county,Albany County,driving,NA,New York,United States,2020-06-09,112.93
16,county,Albany County,driving,NA,New York,United States,2020-06-10,111.08
16,county,Albany County,driving,NA,New York,United States,2020-06-11,116.28
16,county,Albany County,driving,NA,New York,United States,2020-06-12,130.35
16,county,Albany County,driving,NA,New York,United States,2020-06-13,111.78
16,county,Albany County,driving,NA,New York,United States,2020-06-14,93.37
16,county,Albany County,driving,NA,New York,United States,2020-06-15,115.01
16,county,Albany County,driving,NA,New York,United States,2020-06-16,119.12
16,county,Albany County,driving,NA,New York,United States,2020-06-17,121.7
16,county,Albany County,driving,NA,New York,United States,2020-06-18,125.75
16,county,Albany County,driving,NA,New York,United States,2020-06-19,137.25
16,county,Albany County,driving,NA,New York,United States,2020-06-20,116.41
16,county,Albany County,driving,NA,New York,United States,2020-06-21,89.07
16,county,Albany County,driving,NA,New York,United States,2020-06-22,119.34
16,county,Albany County,driving,NA,New York,United States,2020-06-23,125.47
16,county,Albany County,driving,NA,New York,United States,2020-06-24,127.46
16,county,Albany County,driving,NA,New York,United States,2020-06-25,131.42
16,county,Albany County,driving,NA,New York,United States,2020-06-26,146.47
16,county,Albany County,driving,NA,New York,United States,2020-06-27,119.83
16,county,Albany County,driving,NA,New York,United States,2020-06-28,96.78
16,county,Albany County,driving,NA,New York,United States,2020-06-29,121.02
16,county,Albany County,driving,NA,New York,United States,2020-06-30,126.21
16,county,Albany County,driving,NA,New York,United States,2020-07-01,130.56
16,county,Albany County,driving,NA,New York,United States,2020-07-02,139.49
16,county,Albany County,driving,NA,New York,United States,2020-07-03,123.8
16,county,Albany County,driving,NA,New York,United States,2020-07-04,92.72
16,county,Albany County,driving,NA,New York,United States,2020-07-05,98.96
16,county,Albany County,driving,NA,New York,United States,2020-07-06,124.16
16,county,Albany County,driving,NA,New York,United States,2020-07-07,129.19
16,county,Albany County,driving,NA,New York,United States,2020-07-08,128.18
16,county,Albany County,driving,NA,New York,United States,2020-07-09,134.59
16,county,Albany County,driving,NA,New York,United States,2020-07-10,143.11
16,county,Albany County,driving,NA,New York,United States,2020-07-11,126.31
16,county,Albany County,driving,NA,New York,United States,2020-07-12,109.31
16,county,Albany County,driving,NA,New York,United States,2020-07-13,127.38
16,county,Albany County,driving,NA,New York,United States,2020-07-14,131.5
16,county,Albany County,driving,NA,New York,United States,2020-07-15,136.71
16,county,Albany County,driving,NA,New York,United States,2020-07-16,134.11
16,county,Albany County,driving,NA,New York,United States,2020-07-17,148.82
16,county,Albany County,driving,NA,New York,United States,2020-07-18,126.56
16,county,Albany County,driving,NA,New York,United States,2020-07-19,105.51
16,county,Albany County,driving,NA,New York,United States,2020-07-20,129.48
16,county,Albany County,driving,NA,New York,United States,2020-07-21,133.22
16,county,Albany County,driving,NA,New York,United States,2020-07-22,133.58
16,county,Albany County,driving,NA,New York,United States,2020-07-23,134.22
16,county,Albany County,driving,NA,New York,United States,2020-07-24,153.15
16,county,Albany County,driving,NA,New York,United States,2020-07-25,129.72
16,county,Albany County,driving,NA,New York,United States,2020-07-26,109.41
16,county,Albany County,driving,NA,New York,United States,2020-07-27,128.84
16,county,Albany County,driving,NA,New York,United States,2020-07-28,133.54
16,county,Albany County,driving,NA,New York,United States,2020-07-29,139.46
16,county,Albany County,driving,NA,New York,United States,2020-07-30,141.81
16,county,Albany County,driving,NA,New York,United States,2020-07-31,151.53
16,county,Albany County,driving,NA,New York,United States,2020-08-01,135.56
16,county,Albany County,driving,NA,New York,United States,2020-08-02,107.56
16,county,Albany County,driving,NA,New York,United States,2020-08-03,137.2
16,county,Albany County,driving,NA,New York,United States,2020-08-04,122.57
16,county,Albany County,driving,NA,New York,United States,2020-08-05,144.1
16,county,Albany County,driving,NA,New York,United States,2020-08-06,145.69
16,county,Albany County,driving,NA,New York,United States,2020-08-07,151.94
16,county,Albany County,driving,NA,New York,United States,2020-08-08,140.33
16,county,Albany County,driving,NA,New York,United States,2020-08-09,113.79
16,county,Albany County,driving,NA,New York,United States,2020-08-10,132.94
16,county,Albany County,driving,NA,New York,United States,2020-08-11,135.79
16,county,Albany County,driving,NA,New York,United States,2020-08-12,139.98
16,county,Albany County,driving,NA,New York,United States,2020-08-13,146.29
16,county,Albany County,driving,NA,New York,United States,2020-08-14,157.17
16,county,Albany County,driving,NA,New York,United States,2020-08-15,139.76
16,county,Albany County,driving,NA,New York,United States,2020-08-16,116.22
16,county,Albany County,driving,NA,New York,United States,2020-08-17,137.64
16,county,Albany County,driving,NA,New York,United States,2020-08-18,144.94
16,county,Albany County,driving,NA,New York,United States,2020-08-19,153.3
16,county,Albany County,driving,NA,New York,United States,2020-08-20,158.89
16,county,Albany County,driving,NA,New York,United States,2020-08-21,171.68
16,county,Albany County,driving,NA,New York,United States,2020-08-22,152.51
16,county,Albany County,driving,NA,New York,United States,2020-08-23,129.34
16,county,Albany County,driving,NA,New York,United States,2020-08-24,145.34
16,county,Albany County,driving,NA,New York,United States,2020-08-25,143.95
16,county,Albany County,driving,NA,New York,United States,2020-08-26,145.73
16,county,Albany County,driving,NA,New York,United States,2020-08-27,139.54
16,county,Albany County,driving,NA,New York,United States,2020-08-28,163.78
16,county,Albany County,driving,NA,New York,United States,2020-08-29,135.31
16,county,Albany County,driving,NA,New York,United States,2020-08-30,119.22
16,county,Albany County,driving,NA,New York,United States,2020-08-31,141.01
16,county,Albany County,driving,NA,New York,United States,2020-09-01,140.35
16,county,Albany County,driving,NA,New York,United States,2020-09-02,135.92
16,county,Albany County,driving,NA,New York,United States,2020-09-03,148.89
16,county,Albany County,driving,NA,New York,United States,2020-09-04,169.49
16,county,Albany County,driving,NA,New York,United States,2020-09-05,142.27
16,county,Albany County,driving,NA,New York,United States,2020-09-06,116.86
16,county,Albany County,driving,NA,New York,United States,2020-09-07,120.22
16,county,Albany County,driving,NA,New York,United States,2020-09-08,132.83
16,county,Albany County,driving,NA,New York,United States,2020-09-09,139.02
16,county,Albany County,driving,NA,New York,United States,2020-09-10,140.43
16,county,Albany County,driving,NA,New York,United States,2020-09-11,157.81
16,county,Albany County,driving,NA,New York,United States,2020-09-12,148.71
16,county,Albany County,driving,NA,New York,United States,2020-09-13,115.59
16,county,Albany County,driving,NA,New York,United States,2020-09-14,127.15
16,county,Albany County,driving,NA,New York,United States,2020-09-15,133.41
16,county,Albany County,driving,NA,New York,United States,2020-09-16,134.96
16,county,Albany County,driving,NA,New York,United States,2020-09-17,136.89
16,county,Albany County,driving,NA,New York,United States,2020-09-18,159.64
16,county,Albany County,driving,NA,New York,United States,2020-09-19,152.17
16,county,Albany County,driving,NA,New York,United States,2020-09-20,117.99
16,county,Albany County,driving,NA,New York,United States,2020-09-21,123.96
16,county,Albany County,driving,NA,New York,United States,2020-09-22,125.6
16,county,Albany County,driving,NA,New York,United States,2020-09-23,131.04
16,county,Albany County,driving,NA,New York,United States,2020-09-24,136.5
16,county,Albany County,driving,NA,New York,United States,2020-09-25,157.73
16,county,Albany County,driving,NA,New York,United States,2020-09-26,149.73
