geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Las Vegas,driving,NA,Nevada,United States,2020-05-08,87.57
city,Las Vegas,driving,NA,Nevada,United States,2020-05-09,85.34
city,Las Vegas,driving,NA,Nevada,United States,2020-05-10,66.68
city,Las Vegas,driving,NA,Nevada,United States,2020-05-11,NA
city,Las Vegas,driving,NA,Nevada,United States,2020-05-12,NA
city,Las Vegas,driving,NA,Nevada,United States,2020-05-13,86.91
city,Las Vegas,driving,NA,Nevada,United States,2020-05-14,89.32
city,Las Vegas,driving,NA,Nevada,United States,2020-05-15,102.12
city,Las Vegas,driving,NA,Nevada,United States,2020-05-16,93.43
city,Las Vegas,driving,NA,Nevada,United States,2020-05-17,74.91
city,Las Vegas,driving,NA,Nevada,United States,2020-05-18,90.86
city,Las Vegas,driving,NA,Nevada,United States,2020-05-19,94.88
city,Las Vegas,driving,NA,Nevada,United States,2020-05-20,96.99
city,Las Vegas,driving,NA,Nevada,United States,2020-05-21,101.37
city,Las Vegas,driving,NA,Nevada,United States,2020-05-22,111.37
city,Las Vegas,driving,NA,Nevada,United States,2020-05-23,103.67
city,Las Vegas,driving,NA,Nevada,United States,2020-05-24,85.83
city,Las Vegas,driving,NA,Nevada,United States,2020-05-25,85.43
city,Las Vegas,driving,NA,Nevada,United States,2020-05-26,97.82
city,Las Vegas,driving,NA,Nevada,United States,2020-05-27,100.97
city,Las Vegas,driving,NA,Nevada,United States,2020-05-28,102.96
city,Las Vegas,driving,NA,Nevada,United States,2020-05-29,113.4
city,Las Vegas,driving,NA,Nevada,United States,2020-05-30,105.52
city,Las Vegas,driving,NA,Nevada,United States,2020-05-31,83.97
city,Las Vegas,driving,NA,Nevada,United States,2020-06-01,100.12
city,Las Vegas,driving,NA,Nevada,United States,2020-06-02,100.13
city,Las Vegas,driving,NA,Nevada,United States,2020-06-03,104.39
city,Las Vegas,driving,NA,Nevada,United States,2020-06-04,108.67
city,Las Vegas,driving,NA,Nevada,United States,2020-06-05,123.28
city,Las Vegas,driving,NA,Nevada,United States,2020-06-06,120.93
city,Las Vegas,driving,NA,Nevada,United States,2020-06-07,98.59
city,Las Vegas,driving,NA,Nevada,United States,2020-06-08,111.67
city,Las Vegas,driving,NA,Nevada,United States,2020-06-09,116.66
city,Las Vegas,driving,NA,Nevada,United States,2020-06-10,115.31
city,Las Vegas,driving,NA,Nevada,United States,2020-06-11,119.02
city,Las Vegas,driving,NA,Nevada,United States,2020-06-12,133.94
city,Las Vegas,driving,NA,Nevada,United States,2020-06-13,131.25
city,Las Vegas,driving,NA,Nevada,United States,2020-06-14,108.44
city,Las Vegas,driving,NA,Nevada,United States,2020-06-15,118.09
city,Las Vegas,driving,NA,Nevada,United States,2020-06-16,119.56
city,Las Vegas,driving,NA,Nevada,United States,2020-06-17,120.81
city,Las Vegas,driving,NA,Nevada,United States,2020-06-18,124.81
city,Las Vegas,driving,NA,Nevada,United States,2020-06-19,141.73
city,Las Vegas,driving,NA,Nevada,United States,2020-06-20,137.65
city,Las Vegas,driving,NA,Nevada,United States,2020-06-21,105.34
city,Las Vegas,driving,NA,Nevada,United States,2020-06-22,122.27
city,Las Vegas,driving,NA,Nevada,United States,2020-06-23,125.63
city,Las Vegas,driving,NA,Nevada,United States,2020-06-24,125.2
city,Las Vegas,driving,NA,Nevada,United States,2020-06-25,128.11
city,Las Vegas,driving,NA,Nevada,United States,2020-06-26,142.58
city,Las Vegas,driving,NA,Nevada,United States,2020-06-27,140
city,Las Vegas,driving,NA,Nevada,United States,2020-06-28,114.34
city,Las Vegas,driving,NA,Nevada,United States,2020-06-29,125.17
city,Las Vegas,driving,NA,Nevada,United States,2020-06-30,127.9
city,Las Vegas,driving,NA,Nevada,United States,2020-07-01,129.66
city,Las Vegas,driving,NA,Nevada,United States,2020-07-02,136.78
city,Las Vegas,driving,NA,Nevada,United States,2020-07-03,149.78
city,Las Vegas,driving,NA,Nevada,United States,2020-07-04,134.4
city,Las Vegas,driving,NA,Nevada,United States,2020-07-05,124.44
city,Las Vegas,driving,NA,Nevada,United States,2020-07-06,129.98
city,Las Vegas,driving,NA,Nevada,United States,2020-07-07,126.52
city,Las Vegas,driving,NA,Nevada,United States,2020-07-08,126.81
city,Las Vegas,driving,NA,Nevada,United States,2020-07-09,129.44
city,Las Vegas,driving,NA,Nevada,United States,2020-07-10,144.86
city,Las Vegas,driving,NA,Nevada,United States,2020-07-11,138.99
city,Las Vegas,driving,NA,Nevada,United States,2020-07-12,114.23
city,Las Vegas,driving,NA,Nevada,United States,2020-07-13,124.21
city,Las Vegas,driving,NA,Nevada,United States,2020-07-14,125.46
city,Las Vegas,driving,NA,Nevada,United States,2020-07-15,126.34
city,Las Vegas,driving,NA,Nevada,United States,2020-07-16,129.16
city,Las Vegas,driving,NA,Nevada,United States,2020-07-17,144.27
city,Las Vegas,driving,NA,Nevada,United States,2020-07-18,140.13
city,Las Vegas,driving,NA,Nevada,United States,2020-07-19,114.67
city,Las Vegas,driving,NA,Nevada,United States,2020-07-20,125.1
city,Las Vegas,driving,NA,Nevada,United States,2020-07-21,125.64
city,Las Vegas,driving,NA,Nevada,United States,2020-07-22,125.69
city,Las Vegas,driving,NA,Nevada,United States,2020-07-23,129.9
city,Las Vegas,driving,NA,Nevada,United States,2020-07-24,147.99
city,Las Vegas,driving,NA,Nevada,United States,2020-07-25,145.09
city,Las Vegas,driving,NA,Nevada,United States,2020-07-26,119.33
city,Las Vegas,driving,NA,Nevada,United States,2020-07-27,127.8
city,Las Vegas,driving,NA,Nevada,United States,2020-07-28,127.94
city,Las Vegas,driving,NA,Nevada,United States,2020-07-29,128.11
city,Las Vegas,driving,NA,Nevada,United States,2020-07-30,132.13
city,Las Vegas,driving,NA,Nevada,United States,2020-07-31,149.37
city,Las Vegas,driving,NA,Nevada,United States,2020-08-01,143.89
city,Las Vegas,driving,NA,Nevada,United States,2020-08-02,118.76
city,Las Vegas,driving,NA,Nevada,United States,2020-08-03,130.49
city,Las Vegas,driving,NA,Nevada,United States,2020-08-04,129.92
city,Las Vegas,driving,NA,Nevada,United States,2020-08-05,128.39
city,Las Vegas,driving,NA,Nevada,United States,2020-08-06,133.69
city,Las Vegas,driving,NA,Nevada,United States,2020-08-07,151.87
city,Las Vegas,driving,NA,Nevada,United States,2020-08-08,147.57
city,Las Vegas,driving,NA,Nevada,United States,2020-08-09,122.25
city,Las Vegas,driving,NA,Nevada,United States,2020-08-10,131.33
city,Las Vegas,driving,NA,Nevada,United States,2020-08-11,127.9
city,Las Vegas,driving,NA,Nevada,United States,2020-08-12,128.7
city,Las Vegas,driving,NA,Nevada,United States,2020-08-13,135.01
city,Las Vegas,driving,NA,Nevada,United States,2020-08-14,150.82
city,Las Vegas,driving,NA,Nevada,United States,2020-08-15,147.91
city,Las Vegas,driving,NA,Nevada,United States,2020-08-16,120.49
city,Las Vegas,driving,NA,Nevada,United States,2020-08-17,128.35
city,Las Vegas,driving,NA,Nevada,United States,2020-08-18,126.13
city,Las Vegas,driving,NA,Nevada,United States,2020-08-19,128.17
city,Las Vegas,driving,NA,Nevada,United States,2020-08-20,134.22
city,Las Vegas,driving,NA,Nevada,United States,2020-08-21,152.44
city,Las Vegas,driving,NA,Nevada,United States,2020-08-22,148.65
city,Las Vegas,driving,NA,Nevada,United States,2020-08-23,120.71
city,Las Vegas,driving,NA,Nevada,United States,2020-08-24,125.08
city,Las Vegas,driving,NA,Nevada,United States,2020-08-25,123.74
city,Las Vegas,driving,NA,Nevada,United States,2020-08-26,125.05
city,Las Vegas,driving,NA,Nevada,United States,2020-08-27,129.16
city,Las Vegas,driving,NA,Nevada,United States,2020-08-28,149.23
city,Las Vegas,driving,NA,Nevada,United States,2020-08-29,148.21
city,Las Vegas,driving,NA,Nevada,United States,2020-08-30,121.9
city,Las Vegas,driving,NA,Nevada,United States,2020-08-31,125.78
city,Las Vegas,driving,NA,Nevada,United States,2020-09-01,126.04
city,Las Vegas,driving,NA,Nevada,United States,2020-09-02,126.67
city,Las Vegas,driving,NA,Nevada,United States,2020-09-03,134.93
city,Las Vegas,driving,NA,Nevada,United States,2020-09-04,159.83
city,Las Vegas,driving,NA,Nevada,United States,2020-09-05,167.76
city,Las Vegas,driving,NA,Nevada,United States,2020-09-06,147.33
city,Las Vegas,driving,NA,Nevada,United States,2020-09-07,141.59
city,Las Vegas,driving,NA,Nevada,United States,2020-09-08,128.23
city,Las Vegas,driving,NA,Nevada,United States,2020-09-09,128.39
city,Las Vegas,driving,NA,Nevada,United States,2020-09-10,131.86
city,Las Vegas,driving,NA,Nevada,United States,2020-09-11,152.39
city,Las Vegas,driving,NA,Nevada,United States,2020-09-12,154.05
city,Las Vegas,driving,NA,Nevada,United States,2020-09-13,126.25
city,Las Vegas,driving,NA,Nevada,United States,2020-09-14,131.87
city,Las Vegas,driving,NA,Nevada,United States,2020-09-15,128.45
city,Las Vegas,driving,NA,Nevada,United States,2020-09-16,135.1
city,Las Vegas,driving,NA,Nevada,United States,2020-09-17,133.14
city,Las Vegas,driving,NA,Nevada,United States,2020-09-18,154.18
city,Las Vegas,driving,NA,Nevada,United States,2020-09-19,155.92
city,Las Vegas,driving,NA,Nevada,United States,2020-09-20,124.75
city,Las Vegas,driving,NA,Nevada,United States,2020-09-21,127.96
city,Las Vegas,driving,NA,Nevada,United States,2020-09-22,124.46
city,Las Vegas,driving,NA,Nevada,United States,2020-09-23,123.86
city,Las Vegas,driving,NA,Nevada,United States,2020-09-24,127.48
city,Las Vegas,driving,NA,Nevada,United States,2020-09-25,148.84
city,Las Vegas,driving,NA,Nevada,United States,2020-09-26,151.02
city,Las Vegas,driving,NA,Nevada,United States,2020-09-27,121.77
city,Las Vegas,driving,NA,Nevada,United States,2020-09-28,122.78
city,Las Vegas,driving,NA,Nevada,United States,2020-09-29,119.84
city,Las Vegas,driving,NA,Nevada,United States,2020-09-30,121.25
city,Las Vegas,driving,NA,Nevada,United States,2020-10-01,126.61
city,Las Vegas,driving,NA,Nevada,United States,2020-10-02,143.77
city,Las Vegas,driving,NA,Nevada,United States,2020-10-03,144.26
city,Las Vegas,transit,NA,Nevada,United States,2020-01-13,100
city,Las Vegas,transit,NA,Nevada,United States,2020-01-14,98.66
city,Las Vegas,transit,NA,Nevada,United States,2020-01-15,99.02
city,Las Vegas,transit,NA,Nevada,United States,2020-01-16,96.36
city,Las Vegas,transit,NA,Nevada,United States,2020-01-17,105.06
city,Las Vegas,transit,NA,Nevada,United States,2020-01-18,98.75
city,Las Vegas,transit,NA,Nevada,United States,2020-01-19,88.18
city,Las Vegas,transit,NA,Nevada,United States,2020-01-20,104.63
city,Las Vegas,transit,NA,Nevada,United States,2020-01-21,112.5
city,Las Vegas,transit,NA,Nevada,United States,2020-01-22,106.71
city,Las Vegas,transit,NA,Nevada,United States,2020-01-23,105.96
city,Las Vegas,transit,NA,Nevada,United States,2020-01-24,102.84
city,Las Vegas,transit,NA,Nevada,United States,2020-01-25,100.56
city,Las Vegas,transit,NA,Nevada,United States,2020-01-26,84.93
city,Las Vegas,transit,NA,Nevada,United States,2020-01-27,105.51
city,Las Vegas,transit,NA,Nevada,United States,2020-01-28,102.97
city,Las Vegas,transit,NA,Nevada,United States,2020-01-29,96.21
city,Las Vegas,transit,NA,Nevada,United States,2020-01-30,100.04
city,Las Vegas,transit,NA,Nevada,United States,2020-01-31,106.42
city,Las Vegas,transit,NA,Nevada,United States,2020-02-01,99.54
city,Las Vegas,transit,NA,Nevada,United States,2020-02-02,81.05
city,Las Vegas,transit,NA,Nevada,United States,2020-02-03,99.83
city,Las Vegas,transit,NA,Nevada,United States,2020-02-04,95.92
city,Las Vegas,transit,NA,Nevada,United States,2020-02-05,102.52
city,Las Vegas,transit,NA,Nevada,United States,2020-02-06,99.82
city,Las Vegas,transit,NA,Nevada,United States,2020-02-07,103.92
city,Las Vegas,transit,NA,Nevada,United States,2020-02-08,101.29
city,Las Vegas,transit,NA,Nevada,United States,2020-02-09,83.04
city,Las Vegas,transit,NA,Nevada,United States,2020-02-10,104.91
city,Las Vegas,transit,NA,Nevada,United States,2020-02-11,102.23
city,Las Vegas,transit,NA,Nevada,United States,2020-02-12,101.47
city,Las Vegas,transit,NA,Nevada,United States,2020-02-13,105.78
city,Las Vegas,transit,NA,Nevada,United States,2020-02-14,112.54
city,Las Vegas,transit,NA,Nevada,United States,2020-02-15,106.07
city,Las Vegas,transit,NA,Nevada,United States,2020-02-16,96.15
city,Las Vegas,transit,NA,Nevada,United States,2020-02-17,105.46
city,Las Vegas,transit,NA,Nevada,United States,2020-02-18,113.55
city,Las Vegas,transit,NA,Nevada,United States,2020-02-19,106.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-20,112.56
city,Las Vegas,transit,NA,Nevada,United States,2020-02-21,117.24
city,Las Vegas,transit,NA,Nevada,United States,2020-02-22,99.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-23,94.21
city,Las Vegas,transit,NA,Nevada,United States,2020-02-24,113.02
city,Las Vegas,transit,NA,Nevada,United States,2020-02-25,110.78
city,Las Vegas,transit,NA,Nevada,United States,2020-02-26,105.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-27,99.43
city,Las Vegas,transit,NA,Nevada,United States,2020-02-28,105.08
city,Las Vegas,transit,NA,Nevada,United States,2020-02-29,99.43
city,Las Vegas,transit,NA,Nevada,United States,2020-03-01,89.44
city,Las Vegas,transit,NA,Nevada,United States,2020-03-02,102.62
city,Las Vegas,transit,NA,Nevada,United States,2020-03-03,105.47
city,Las Vegas,transit,NA,Nevada,United States,2020-03-04,106.05
city,Las Vegas,transit,NA,Nevada,United States,2020-03-05,103.34
city,Las Vegas,transit,NA,Nevada,United States,2020-03-06,111.03
city,Las Vegas,transit,NA,Nevada,United States,2020-03-07,98.45
city,Las Vegas,transit,NA,Nevada,United States,2020-03-08,89.27
city,Las Vegas,transit,NA,Nevada,United States,2020-03-09,104.68
city,Las Vegas,transit,NA,Nevada,United States,2020-03-10,96.04
city,Las Vegas,transit,NA,Nevada,United States,2020-03-11,95.23
city,Las Vegas,transit,NA,Nevada,United States,2020-03-12,87.5
city,Las Vegas,transit,NA,Nevada,United States,2020-03-13,85.77
city,Las Vegas,transit,NA,Nevada,United States,2020-03-14,82.65
city,Las Vegas,transit,NA,Nevada,United States,2020-03-15,70.12
city,Las Vegas,transit,NA,Nevada,United States,2020-03-16,72.55
city,Las Vegas,transit,NA,Nevada,United States,2020-03-17,64.4
city,Las Vegas,transit,NA,Nevada,United States,2020-03-18,49.71
city,Las Vegas,transit,NA,Nevada,United States,2020-03-19,43.46
city,Las Vegas,transit,NA,Nevada,United States,2020-03-20,43.48
city,Las Vegas,transit,NA,Nevada,United States,2020-03-21,38.45
city,Las Vegas,transit,NA,Nevada,United States,2020-03-22,35.17
city,Las Vegas,transit,NA,Nevada,United States,2020-03-23,40.99
city,Las Vegas,transit,NA,Nevada,United States,2020-03-24,42.49
city,Las Vegas,transit,NA,Nevada,United States,2020-03-25,39.76
city,Las Vegas,transit,NA,Nevada,United States,2020-03-26,34.42
city,Las Vegas,transit,NA,Nevada,United States,2020-03-27,36.54
city,Las Vegas,transit,NA,Nevada,United States,2020-03-28,32.43
city,Las Vegas,transit,NA,Nevada,United States,2020-03-29,28.77
city,Las Vegas,transit,NA,Nevada,United States,2020-03-30,35.12
city,Las Vegas,transit,NA,Nevada,United States,2020-03-31,34.04
city,Las Vegas,transit,NA,Nevada,United States,2020-04-01,34.38
city,Las Vegas,transit,NA,Nevada,United States,2020-04-02,32.77
city,Las Vegas,transit,NA,Nevada,United States,2020-04-03,33.14
city,Las Vegas,transit,NA,Nevada,United States,2020-04-04,32.15
city,Las Vegas,transit,NA,Nevada,United States,2020-04-05,27.49
city,Las Vegas,transit,NA,Nevada,United States,2020-04-06,32.32
city,Las Vegas,transit,NA,Nevada,United States,2020-04-07,32.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-08,32.29
city,Las Vegas,transit,NA,Nevada,United States,2020-04-09,32.71
city,Las Vegas,transit,NA,Nevada,United States,2020-04-10,33.21
city,Las Vegas,transit,NA,Nevada,United States,2020-04-11,30.39
city,Las Vegas,transit,NA,Nevada,United States,2020-04-12,26.59
city,Las Vegas,transit,NA,Nevada,United States,2020-04-13,34.67
city,Las Vegas,transit,NA,Nevada,United States,2020-04-14,34.33
city,Las Vegas,transit,NA,Nevada,United States,2020-04-15,35.18
city,Las Vegas,transit,NA,Nevada,United States,2020-04-16,34.06
city,Las Vegas,transit,NA,Nevada,United States,2020-04-17,35.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-18,31.28
city,Las Vegas,transit,NA,Nevada,United States,2020-04-19,29.13
city,Las Vegas,transit,NA,Nevada,United States,2020-04-20,35.96
city,Las Vegas,transit,NA,Nevada,United States,2020-04-21,36.49
city,Las Vegas,transit,NA,Nevada,United States,2020-04-22,37.81
city,Las Vegas,transit,NA,Nevada,United States,2020-04-23,38.98
city,Las Vegas,transit,NA,Nevada,United States,2020-04-24,38.81
city,Las Vegas,transit,NA,Nevada,United States,2020-04-25,33.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-26,32.92
city,Las Vegas,transit,NA,Nevada,United States,2020-04-27,39.74
city,Las Vegas,transit,NA,Nevada,United States,2020-04-28,41.17
city,Las Vegas,transit,NA,Nevada,United States,2020-04-29,36.89
city,Las Vegas,transit,NA,Nevada,United States,2020-04-30,37.7
city,Las Vegas,transit,NA,Nevada,United States,2020-05-01,39.92
city,Las Vegas,transit,NA,Nevada,United States,2020-05-02,36.84
city,Las Vegas,transit,NA,Nevada,United States,2020-05-03,35.38
city,Las Vegas,transit,NA,Nevada,United States,2020-05-04,42.1
city,Las Vegas,transit,NA,Nevada,United States,2020-05-05,41.03
city,Las Vegas,transit,NA,Nevada,United States,2020-05-06,39.99
city,Las Vegas,transit,NA,Nevada,United States,2020-05-07,41.15
city,Las Vegas,transit,NA,Nevada,United States,2020-05-08,43.4
city,Las Vegas,transit,NA,Nevada,United States,2020-05-09,40.8
city,Las Vegas,transit,NA,Nevada,United States,2020-05-10,36.31
city,Las Vegas,transit,NA,Nevada,United States,2020-05-11,NA
city,Las Vegas,transit,NA,Nevada,United States,2020-05-12,NA
city,Las Vegas,transit,NA,Nevada,United States,2020-05-13,44.5
city,Las Vegas,transit,NA,Nevada,United States,2020-05-14,44.92
city,Las Vegas,transit,NA,Nevada,United States,2020-05-15,46.7
city,Las Vegas,transit,NA,Nevada,United States,2020-05-16,42.75
city,Las Vegas,transit,NA,Nevada,United States,2020-05-17,42.16
city,Las Vegas,transit,NA,Nevada,United States,2020-05-18,51.76
city,Las Vegas,transit,NA,Nevada,United States,2020-05-19,47.27
city,Las Vegas,transit,NA,Nevada,United States,2020-05-20,50.68
city,Las Vegas,transit,NA,Nevada,United States,2020-05-21,50.67
city,Las Vegas,transit,NA,Nevada,United States,2020-05-22,53.13
city,Las Vegas,transit,NA,Nevada,United States,2020-05-23,49.41
city,Las Vegas,transit,NA,Nevada,United States,2020-05-24,43.03
city,Las Vegas,transit,NA,Nevada,United States,2020-05-25,47.09
city,Las Vegas,transit,NA,Nevada,United States,2020-05-26,54.66
city,Las Vegas,transit,NA,Nevada,United States,2020-05-27,50.68
city,Las Vegas,transit,NA,Nevada,United States,2020-05-28,53.13
city,Las Vegas,transit,NA,Nevada,United States,2020-05-29,53.12
city,Las Vegas,transit,NA,Nevada,United States,2020-05-30,53.12
city,Las Vegas,transit,NA,Nevada,United States,2020-05-31,46.19
city,Las Vegas,transit,NA,Nevada,United States,2020-06-01,57.28
city,Las Vegas,transit,NA,Nevada,United States,2020-06-02,57.36
city,Las Vegas,transit,NA,Nevada,United States,2020-06-03,58.85
city,Las Vegas,transit,NA,Nevada,United States,2020-06-04,58.37
city,Las Vegas,transit,NA,Nevada,United States,2020-06-05,62.53
