geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Jacksonville,driving,NA,Florida,United States,2020-08-15,142
city,Jacksonville,driving,NA,Florida,United States,2020-08-16,108.9
city,Jacksonville,driving,NA,Florida,United States,2020-08-17,123.25
city,Jacksonville,driving,NA,Florida,United States,2020-08-18,125.76
city,Jacksonville,driving,NA,Florida,United States,2020-08-19,129.02
city,Jacksonville,driving,NA,Florida,United States,2020-08-20,130.65
city,Jacksonville,driving,NA,Florida,United States,2020-08-21,147.62
city,Jacksonville,driving,NA,Florida,United States,2020-08-22,134.08
city,Jacksonville,driving,NA,Florida,United States,2020-08-23,100.07
city,Jacksonville,driving,NA,Florida,United States,2020-08-24,117.93
city,Jacksonville,driving,NA,Florida,United States,2020-08-25,121.49
city,Jacksonville,driving,NA,Florida,United States,2020-08-26,123.31
city,Jacksonville,driving,NA,Florida,United States,2020-08-27,125.82
city,Jacksonville,driving,NA,Florida,United States,2020-08-28,142.1
city,Jacksonville,driving,NA,Florida,United States,2020-08-29,129.54
city,Jacksonville,driving,NA,Florida,United States,2020-08-30,95.64
city,Jacksonville,driving,NA,Florida,United States,2020-08-31,116.77
city,Jacksonville,driving,NA,Florida,United States,2020-09-01,122.23
city,Jacksonville,driving,NA,Florida,United States,2020-09-02,125.13
city,Jacksonville,driving,NA,Florida,United States,2020-09-03,132.45
city,Jacksonville,driving,NA,Florida,United States,2020-09-04,152.55
city,Jacksonville,driving,NA,Florida,United States,2020-09-05,141.11
city,Jacksonville,driving,NA,Florida,United States,2020-09-06,106.47
city,Jacksonville,driving,NA,Florida,United States,2020-09-07,103.15
city,Jacksonville,driving,NA,Florida,United States,2020-09-08,121.43
city,Jacksonville,driving,NA,Florida,United States,2020-09-09,122.31
city,Jacksonville,driving,NA,Florida,United States,2020-09-10,129.57
city,Jacksonville,driving,NA,Florida,United States,2020-09-11,146.4
city,Jacksonville,driving,NA,Florida,United States,2020-09-12,137.39
city,Jacksonville,driving,NA,Florida,United States,2020-09-13,94.75
city,Jacksonville,driving,NA,Florida,United States,2020-09-14,118.73
city,Jacksonville,driving,NA,Florida,United States,2020-09-15,121.64
city,Jacksonville,driving,NA,Florida,United States,2020-09-16,123.66
city,Jacksonville,driving,NA,Florida,United States,2020-09-17,128.95
city,Jacksonville,driving,NA,Florida,United States,2020-09-18,147.39
city,Jacksonville,driving,NA,Florida,United States,2020-09-19,131.17
