geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Akron,driving,NA,Ohio,United States,2020-09-02,148.42
city,Akron,driving,NA,Ohio,United States,2020-09-03,158.93
city,Akron,driving,NA,Ohio,United States,2020-09-04,186.38
city,Akron,driving,NA,Ohio,United States,2020-09-05,175.44
city,Akron,driving,NA,Ohio,United States,2020-09-06,135.67
city,Akron,driving,NA,Ohio,United States,2020-09-07,110.01
city,Akron,driving,NA,Ohio,United States,2020-09-08,147.74
city,Akron,driving,NA,Ohio,United States,2020-09-09,155.31
city,Akron,driving,NA,Ohio,United States,2020-09-10,154.76
city,Akron,driving,NA,Ohio,United States,2020-09-11,182.26
city,Akron,driving,NA,Ohio,United States,2020-09-12,177.06
city,Akron,driving,NA,Ohio,United States,2020-09-13,122.8
city,Akron,driving,NA,Ohio,United States,2020-09-14,143.12
city,Akron,driving,NA,Ohio,United States,2020-09-15,147.98
city,Akron,driving,NA,Ohio,United States,2020-09-16,151.71
city,Akron,driving,NA,Ohio,United States,2020-09-17,155.39
city,Akron,driving,NA,Ohio,United States,2020-09-18,179.76
city,Akron,driving,NA,Ohio,United States,2020-09-19,174.1
city,Akron,driving,NA,Ohio,United States,2020-09-20,125.64
city,Akron,driving,NA,Ohio,United States,2020-09-21,138.11
city,Akron,driving,NA,Ohio,United States,2020-09-22,143.27
city,Akron,driving,NA,Ohio,United States,2020-09-23,144.96
city,Akron,driving,NA,Ohio,United States,2020-09-24,147.83
city,Akron,driving,NA,Ohio,United States,2020-09-25,170.58
city,Akron,driving,NA,Ohio,United States,2020-09-26,166.5
city,Akron,driving,NA,Ohio,United States,2020-09-27,122.45
city,Akron,driving,NA,Ohio,United States,2020-09-28,129.64
city,Akron,driving,NA,Ohio,United States,2020-09-29,133.98
city,Akron,driving,NA,Ohio,United States,2020-09-30,133.54
city,Akron,driving,NA,Ohio,United States,2020-10-01,140.35
city,Akron,driving,NA,Ohio,United States,2020-10-02,163.29
city,Akron,driving,NA,Ohio,United States,2020-10-03,162.35
city,Akron,transit,NA,Ohio,United States,2020-01-13,100
city,Akron,transit,NA,Ohio,United States,2020-01-14,106.69
city,Akron,transit,NA,Ohio,United States,2020-01-15,103.75
city,Akron,transit,NA,Ohio,United States,2020-01-16,100.22
city,Akron,transit,NA,Ohio,United States,2020-01-17,89.04
city,Akron,transit,NA,Ohio,United States,2020-01-18,74.85
city,Akron,transit,NA,Ohio,United States,2020-01-19,56.99
city,Akron,transit,NA,Ohio,United States,2020-01-20,75.59
city,Akron,transit,NA,Ohio,United States,2020-01-21,102.35
city,Akron,transit,NA,Ohio,United States,2020-01-22,99.63
city,Akron,transit,NA,Ohio,United States,2020-01-23,95.29
city,Akron,transit,NA,Ohio,United States,2020-01-24,89.56
city,Akron,transit,NA,Ohio,United States,2020-01-25,79.49
city,Akron,transit,NA,Ohio,United States,2020-01-26,50.96
city,Akron,transit,NA,Ohio,United States,2020-01-27,85.22
city,Akron,transit,NA,Ohio,United States,2020-01-28,82.21
city,Akron,transit,NA,Ohio,United States,2020-01-29,82.57
city,Akron,transit,NA,Ohio,United States,2020-01-30,85.66
city,Akron,transit,NA,Ohio,United States,2020-01-31,97.65
city,Akron,transit,NA,Ohio,United States,2020-02-01,74.63
city,Akron,transit,NA,Ohio,United States,2020-02-02,59.85
city,Akron,transit,NA,Ohio,United States,2020-02-03,92.06
city,Akron,transit,NA,Ohio,United States,2020-02-04,81.76
city,Akron,transit,NA,Ohio,United States,2020-02-05,80.29
city,Akron,transit,NA,Ohio,United States,2020-02-06,92.35
city,Akron,transit,NA,Ohio,United States,2020-02-07,84.56
city,Akron,transit,NA,Ohio,United States,2020-02-08,72.43
city,Akron,transit,NA,Ohio,United States,2020-02-09,58.24
city,Akron,transit,NA,Ohio,United States,2020-02-10,104.63
city,Akron,transit,NA,Ohio,United States,2020-02-11,101.1
city,Akron,transit,NA,Ohio,United States,2020-02-12,102.5
city,Akron,transit,NA,Ohio,United States,2020-02-13,101.84
city,Akron,transit,NA,Ohio,United States,2020-02-14,89.71
city,Akron,transit,NA,Ohio,United States,2020-02-15,61.84
city,Akron,transit,NA,Ohio,United States,2020-02-16,65.81
city,Akron,transit,NA,Ohio,United States,2020-02-17,98.9
city,Akron,transit,NA,Ohio,United States,2020-02-18,93.16
city,Akron,transit,NA,Ohio,United States,2020-02-19,91.32
city,Akron,transit,NA,Ohio,United States,2020-02-20,93.46
city,Akron,transit,NA,Ohio,United States,2020-02-21,96.69
city,Akron,transit,NA,Ohio,United States,2020-02-22,73.38
city,Akron,transit,NA,Ohio,United States,2020-02-23,56.03
city,Akron,transit,NA,Ohio,United States,2020-02-24,98.24
city,Akron,transit,NA,Ohio,United States,2020-02-25,90.44
city,Akron,transit,NA,Ohio,United States,2020-02-26,85.88
city,Akron,transit,NA,Ohio,United States,2020-02-27,88.24
city,Akron,transit,NA,Ohio,United States,2020-02-28,84.26
city,Akron,transit,NA,Ohio,United States,2020-02-29,74.49
city,Akron,transit,NA,Ohio,United States,2020-03-01,64.12
city,Akron,transit,NA,Ohio,United States,2020-03-02,91.91
city,Akron,transit,NA,Ohio,United States,2020-03-03,89.34
city,Akron,transit,NA,Ohio,United States,2020-03-04,88.31
city,Akron,transit,NA,Ohio,United States,2020-03-05,99.04
city,Akron,transit,NA,Ohio,United States,2020-03-06,96.99
city,Akron,transit,NA,Ohio,United States,2020-03-07,80.88
city,Akron,transit,NA,Ohio,United States,2020-03-08,58.68
city,Akron,transit,NA,Ohio,United States,2020-03-09,97.06
city,Akron,transit,NA,Ohio,United States,2020-03-10,78.68
city,Akron,transit,NA,Ohio,United States,2020-03-11,87.5
city,Akron,transit,NA,Ohio,United States,2020-03-12,80.81
city,Akron,transit,NA,Ohio,United States,2020-03-13,78.16
city,Akron,transit,NA,Ohio,United States,2020-03-14,61.25
city,Akron,transit,NA,Ohio,United States,2020-03-15,46.25
city,Akron,transit,NA,Ohio,United States,2020-03-16,60.96
city,Akron,transit,NA,Ohio,United States,2020-03-17,56.69
city,Akron,transit,NA,Ohio,United States,2020-03-18,52.72
city,Akron,transit,NA,Ohio,United States,2020-03-19,55.88
city,Akron,transit,NA,Ohio,United States,2020-03-20,55.37
city,Akron,transit,NA,Ohio,United States,2020-03-21,45.37
city,Akron,transit,NA,Ohio,United States,2020-03-22,39.26
city,Akron,transit,NA,Ohio,United States,2020-03-23,44.85
city,Akron,transit,NA,Ohio,United States,2020-03-24,36.47
city,Akron,transit,NA,Ohio,United States,2020-03-25,45.88
city,Akron,transit,NA,Ohio,United States,2020-03-26,47.94
city,Akron,transit,NA,Ohio,United States,2020-03-27,49.93
city,Akron,transit,NA,Ohio,United States,2020-03-28,36.76
city,Akron,transit,NA,Ohio,United States,2020-03-29,35.37
city,Akron,transit,NA,Ohio,United States,2020-03-30,49.56
city,Akron,transit,NA,Ohio,United States,2020-03-31,49.41
city,Akron,transit,NA,Ohio,United States,2020-04-01,40
city,Akron,transit,NA,Ohio,United States,2020-04-02,48.31
city,Akron,transit,NA,Ohio,United States,2020-04-03,48.6
city,Akron,transit,NA,Ohio,United States,2020-04-04,50.59
city,Akron,transit,NA,Ohio,United States,2020-04-05,33.6
city,Akron,transit,NA,Ohio,United States,2020-04-06,45.37
city,Akron,transit,NA,Ohio,United States,2020-04-07,42.79
city,Akron,transit,NA,Ohio,United States,2020-04-08,43.75
city,Akron,transit,NA,Ohio,United States,2020-04-09,41.47
city,Akron,transit,NA,Ohio,United States,2020-04-10,42.5
city,Akron,transit,NA,Ohio,United States,2020-04-11,35.96
city,Akron,transit,NA,Ohio,United States,2020-04-12,23.75
city,Akron,transit,NA,Ohio,United States,2020-04-13,34.78
city,Akron,transit,NA,Ohio,United States,2020-04-14,39.19
