"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2433","county","Champaign County","driving","","Ohio","United States",100,112.33,113.58,105.74,122.11,128.69,102.17,92.97,104.96,100.75,109.27,122.38,124.69,99.49,90.66,104.92,99.08,98.06,119.42,144.35,94.4,94.87,106.55,94.33,95.14,110.12,122.41,93.68,98.2,97.83,99.29,102.21,135.48,144.52,124.58,102.99,103.74,104.75,114.63,128.12,146.99,94.26,99.52,105.64,103.06,105.33,130.87,164.21,98.61,99.05,106.55,111.48,122.41,133.45,161.53,108.18,111.34,111.54,102.31,101.36,106.18,97.15,69.03,83.19,84.89,79.66,77.59,82.44,77.76,55.14,75.69,63.06,68.96,74.97,71.54,65.94,51.14,67.64,68.12,72.02,78.3,86.21,77.96,53.14,79.9,67.74,76.57,75.76,85.53,80.03,48.08,70.42,73.79,82.48,84.55,83.16,97.25,70.7,86.72,90.36,94.43,90.66,111.17,109.68,62.89,90.36,94.09,89.13,94.13,109.24,117.08,92.36,106.72,99.9,103.97,120.71,121.02,119.52,83.23,NA,NA,113.92,119.93,132.7,134.84,101.49,122.61,112.97,122.78,130.46,159.29,151.1,114.47,107.33,142.04,147.95,143.23,149.17,159.39,122.78,136.16,141.6,140.61,142.41,171.41,196.81,132.33,146.66,155.79,136.4,155.04,189.75,182.31,142.07,150.25,159.02,158.34,166.25,183.94,200.65,130.73,154.19,153.65,158.4,162.48,203.16,208.42,155.11,163.09,170.39,184.45,173.04,194.33,178.3,162.17,153.55,159.08,170.7,183.36,183.26,229.85,147.57,152.94,154.13,157.25,162.41,185.33,205.3,150.08,156.23,152.09,151.88,154.6,188.93,198.51,153.58,140.71,157.15,172.36,165.64,184.65,169.64,139.46,147.4,143.4,151.48,153.24,170.12,198.61,148.39,144.31,146.79,159.46,166.96,178.1,195.38,137.62,146.89,145.74,155.35,161.87,185.74,197.15,139.46,147.27,161.19,145.09,142.48,166.18,183.06,147.37,152.9,155.08,149.95,162.95,200.44,220.37,163.7,134.16,151.54,153.24,151.99,173.48,210.49,129.47,143.87,153.92,140.31,159.59,181.22
"2497","county","Clark County","driving","","Ohio","United States",100,103.57,99.57,107.28,127.46,112.77,88.74,99.61,97.54,99.8,104.33,123.27,122.91,90.05,90,96,99.15,104.64,127.33,125.6,92.07,92.93,100.92,101.66,100.71,115.27,117.47,97.73,99.52,104.23,102.04,105.84,138.4,135.53,104.19,106.45,102.36,103.47,111.57,137.82,142.46,101.29,104.73,106.98,111.18,113.77,141.61,140.63,104.55,106.54,112.36,116.5,122.17,149.83,148.62,121.13,104.28,110.07,110.2,104.91,117.87,95.9,77.87,90.29,86.9,79.48,82.55,98.6,75.45,59.34,71.28,62.76,71.45,70.35,72.48,61.25,57.27,70,69.57,73.94,77.3,86.77,77.82,57.31,75.29,76.97,81.07,77.52,89.82,75.99,51.79,76.06,83.01,84.15,91.35,89.13,91.11,70.53,89.45,90.97,93.58,90.48,108.24,93.91,67.55,101.2,96.52,97.58,96.76,113.1,115.45,87.93,108.96,106.2,108.9,118.42,124.82,120.01,85.03,NA,NA,123.12,121.36,138.1,137.94,109.56,126.5,120.86,128.61,132.97,153.9,151.53,122.88,110.57,142.08,146,148,154.74,159.95,123.96,139.23,141.3,139.2,152.5,178.73,173.34,137.63,154.3,153.8,147.81,161.29,186.23,171.03,143.84,148.69,156.06,154.49,170.97,185.05,179.49,134.24,154.51,155.4,166.12,176.39,196.62,175.53,152.1,163.15,164.5,186.67,179.51,183.86,148.44,140.09,160.08,159.4,173.61,182.47,208.33,198.2,142.33,154.23,160.84,167.95,168.59,191.82,184.23,141.21,150.19,152.94,150.81,161.5,191.59,176.96,141.1,147.5,158.22,165.15,156.95,180.79,163.35,128.97,151.11,156.63,162.92,167.07,188.19,189.42,147.47,154.88,158.38,165.55,182.64,195.9,224.47,148.03,158.13,158.58,161.63,175.97,193.94,183.64,138.95,151.76,157.92,158.83,157.15,178.32,171.22,137.66,148.5,150.04,150.1,163.92,201.41,194.28,152.8,132.48,152.32,149.05,159.24,182.77,188.21,134.28,150.03,143.91,151.53,163.62,200.33
"2530","county","Clermont County","driving","","Ohio","United States",100,102.29,102.31,106.6,117.26,112.86,85.94,98.59,100.83,99,102.1,117.14,114.61,78.38,92.49,97.95,98.23,103.65,114.29,118.43,84.34,95.72,104.14,100.6,101.11,112.26,112.41,85.6,98.93,107.35,102.93,112.32,127.98,127.01,95.79,104.36,103.38,106.59,108.5,129.02,133.7,91.55,97.42,108.18,108.43,108.48,133.58,137.78,95.13,101.15,108.94,110.71,114.14,129.18,135.62,96.77,110.22,112.16,109.57,98.76,109.01,91.27,67.38,82.11,79.48,73.13,79.19,78.23,65.23,52.33,64.28,56.04,63.34,69.29,70.09,65.99,56.2,66.53,64.88,66.37,71.8,83.01,73.74,54.38,71.26,75.98,80.62,86.08,92.14,81.98,47.93,70.56,77.56,85.58,91.08,85.61,95.61,73.5,91.24,91.15,99.11,84.74,106.69,94.51,68.58,97.4,99.24,88.98,93.17,117.72,114.96,75.98,107.33,99.14,108.21,114.21,114.16,121.6,82.92,NA,NA,120.23,128.24,139.7,131.52,106.42,119.84,123.26,129.82,133.45,158.46,144.35,114.29,113.8,144.8,141.73,151.38,161.93,169.24,131.89,144.67,149.96,153.35,149.6,173.08,171.74,135.48,152.03,157.14,150.37,165.03,182.83,180.82,139.93,153.32,162.71,161.52,165.03,196.25,186.23,131.53,154.5,158.02,167.73,180.37,190.08,181.04,133.12,160.79,157.84,172.92,177.8,176.97,144.05,131.42,155.42,161.04,157.77,165.26,179.28,173.16,130.47,155.47,160.62,160.18,164.54,183.71,185.5,134.39,155.58,155.28,153.59,160.31,181.99,176.01,135.3,151.27,163.22,161.7,154.73,171.32,154.88,127.87,151.51,155.67,161.52,164.51,183.47,178.12,137.85,149.84,153.86,154.42,161.82,175.88,175.7,133.4,154.04,147.07,159.24,163.45,180.91,168.76,129.85,141.23,149.61,151.6,146.31,163.72,167.6,125.97,139.87,145.94,142.42,152.31,178.59,172.49,135.49,123.75,144.81,147.78,152.65,177.57,195.82,121.7,141.51,143.9,145.39,156.81,176.48
"2538","county","Clinton County","driving","","Ohio","United States",100,98.5,139.35,107.69,129.83,120.42,92.46,102.9,102.61,103.64,104.55,129.11,129.57,97.58,94.97,103.05,103.7,100.72,126.78,132.21,99.17,97.25,101.2,102.59,110.29,112.81,117.74,98.54,101.22,107.41,123.25,112.9,148.29,142.95,108.54,109.46,101.96,109.74,114.56,139.51,143.06,111.88,101.5,116.23,112.03,116.82,146.52,138.57,112.2,104.79,108.76,116.52,122.55,164.7,156.44,116.02,104.38,115.56,108.35,107.89,116.43,101.33,80.82,81.28,82.98,78.78,79.19,88.65,71.08,56.44,68.82,62.24,71.74,69.67,69.27,65.33,58.55,66.77,68.6,70.08,70.93,79.95,71.45,57.77,69.08,71.34,81.3,76.27,82.89,75.48,47.81,67.88,75.14,82.22,83.72,90.17,87.58,74.18,93.62,88.17,97.65,91.72,111.99,96.88,74.83,97.58,97.97,90.13,96.73,121.53,118.83,83.42,97.32,89.63,104.66,113.29,115.32,115.62,85.77,NA,NA,118.61,122.14,136.22,134.93,112.55,103.7,114.43,118.61,135.35,152.58,162.3,130.57,122.68,129,139.35,138.31,158.47,171.3,146.68,136.39,145.5,132.36,151.08,170.93,182.59,152.73,145.41,154.57,150.21,170.87,191.37,199.54,165.35,149.75,160.88,161.6,166.68,203.25,215.49,149.73,156.03,151.93,175.42,178.58,205.16,190.52,163.52,165.64,165.83,182.61,194.94,202.33,168.62,166.68,160.82,157.11,169.34,175.86,195.58,214.62,170.65,162.11,163.72,171.87,183.74,206.99,247.05,173.04,164.35,154.02,167.97,164.55,205.77,214.77,169.14,152.78,155.26,184.4,163.3,183.26,174.85,152.6,147.98,149.68,164.2,160.62,208.24,208.11,189.91,162.65,162.91,172.7,178.8,203.27,243.19,164.59,153.93,151.49,161.1,173.31,209.7,223.73,178.97,149.95,152.5,157.66,148.51,174.29,188.25,161.43,137.85,156.74,152.67,162.89,204.82,208.37,168.49,163.48,151.06,158.27,165.48,191.83,198.93,140.75,139.7,148.79,159.51,164.04,202.09
"2574","county","Columbiana County","driving","","Ohio","United States",100,101.94,100.5,100.6,113.8,91.54,81.49,99.61,102.16,105.08,109.09,116.97,119,83.3,96.23,96.99,103.01,108.44,115.44,111.63,84.01,99.61,99.74,100.73,102.46,99.67,111.92,87.98,101.23,105.02,100.29,102.55,120.11,121.35,100.23,103.28,107.02,105.28,108.64,126.36,132.24,100.73,102.28,104.8,112.52,105.8,122.42,131.82,106.31,106.22,111.79,111.93,112.42,124.07,131.77,102.61,106.99,104.6,100.88,100.33,111.99,99.16,71.81,84.26,82.93,81.82,79.65,79.43,71.47,58.26,68.53,60.53,66.31,71.44,74.44,60.02,57.71,66.41,69.57,69.38,72.72,85.11,80.12,58.95,78.3,78.89,86.17,85.78,90.05,85.03,45.7,75.46,79.75,86.01,86.7,86.48,88.02,75.49,91.85,87.05,93.59,95.7,110.81,103.67,67.16,102.24,105.05,108.64,103.65,117.97,111.03,95.82,106.02,101.86,112.42,112.79,117.74,111.05,87.21,NA,NA,124.07,126.02,138.18,136.84,109.69,133.64,138.88,140.84,143.32,170.15,158.75,121.97,115,148.44,155.35,159.82,175.93,174.84,122.11,153.07,154.4,150.87,154.48,196.6,198.92,157.01,154.85,168.46,165.56,175.76,219.88,188.25,143.69,168.31,175.52,173.09,173.34,213.26,198.57,145.36,153.97,164.46,173.18,174.61,222.4,185.18,161.29,176.51,174.05,184.61,187.44,237.68,161.08,149.17,176.29,172.57,174.99,181.73,217.43,206.59,161.65,171.02,168.61,179.02,174.59,211.85,207.52,154.8,168.4,172.25,164.69,167.37,214.13,199.47,155.5,166.33,172.35,174.48,178.43,213.03,187.2,145.55,160.99,158.26,175.51,175.61,210.82,211.8,155.47,169.63,172.25,174.22,175.99,214.9,198.86,155.08,159.51,167.23,171.35,176.09,219.83,211.05,139.1,158.61,160.06,157.71,165.94,177.21,187.15,142.79,151.28,165.97,161.4,172.92,210.92,204.45,146.89,120.48,166.96,169.93,177.12,198.19,196.53,132.61,155.65,166.23,170.28,163.05,205.01
"2598","county","Coshocton County","driving","","Ohio","United States",100,106.05,109.51,109.57,126.25,94.75,105.19,101.54,108.59,96.79,105.06,120.38,137.25,109.39,88.51,97.47,103.27,108.09,119.64,136.57,95.06,96.11,106.42,98.58,100.56,116.74,130.51,97.59,102.22,116.18,110.93,102.9,132.8,135.39,102.16,108.96,104.51,105.93,115.94,135.58,157.26,113.84,96.66,123.53,113.28,118.47,144.72,150.71,104.57,110.44,111.74,120.32,117.29,139.9,164.11,106.49,111.74,118.41,106.24,138.17,119.15,109.82,73.01,86.72,99.01,89.87,74.24,156.39,82.4,55.53,75.42,68.38,89.62,73.07,83.94,67.88,61.46,76.22,76.1,85.48,76.84,98.89,89.81,54.54,78.51,80.54,92.28,88.14,88.26,84.31,45.34,74.43,83.57,93.7,95.86,119.83,105.87,76.1,96.85,99.63,112.97,98.09,118.9,109.39,74.98,102.22,110.32,103.71,108.09,120.63,124.46,94.5,116.18,102.29,126.62,127.98,132.43,124.4,87.77,NA,NA,125.88,136.13,145.71,153.06,96.91,144.84,124.83,143.79,133.05,169.36,176.53,124.77,119.09,141.82,149.47,141.75,162.57,181.72,112.17,152.13,150.77,162.82,149.54,185.67,211.8,144.9,158.55,164.55,153.37,172.88,186.91,180.73,149.29,166.58,193.95,166.09,171.09,214.21,242.19,167.94,170.04,161.09,173.13,188.39,236.87,216.37,158.49,158.8,173.87,178.38,190.67,190.12,166.65,143.05,173.26,181.66,171.65,189.99,212.54,244.29,159.91,179.49,183.38,173.44,178.63,205.99,230.14,159.3,166.09,160.35,158.99,162.63,209.94,217.85,162.26,177.21,171.71,176.41,169.3,195.8,199.38,146.57,157.94,170.97,173.32,179.56,210.75,218.22,162.63,169.55,179.25,170.78,176.65,211.06,220.14,151.82,154.17,165.72,173.13,173.44,222.98,228.6,148.49,190.49,160.78,153.24,170.97,168.19,186.29,129.83,158.25,179.12,162.26,158.43,210.25,236.2,166.83,152.32,166.28,166.65,177.39,200.74,207.16,130.2,155.16,156.15,152.69,192.77,209.14
"2608","county","Crawford County","driving","","Ohio","United States",100,99.39,103.65,104.99,121.56,89.91,80.04,95.23,102.71,92.41,107.09,114.39,120.11,84.23,93.2,96.85,104.56,102.89,114.39,127.81,84.63,96.24,105.17,92.15,86.33,107.92,111.5,89.08,98.37,95.73,99.46,87.7,125.46,121.88,97.22,101.81,110.78,104.38,106.8,129.84,134.29,93.71,100.98,119.64,104.95,105.57,142.13,124.09,88.14,104.27,107.09,117.32,124.74,143.91,134.54,91.86,109.4,113.78,97.87,104.59,106.37,104.85,75.33,90.78,80.8,79.93,78.77,90.52,63.94,54.25,78.52,57.58,60.76,71.93,71.75,61.92,52.48,66,65.24,72.04,74.54,87.2,69.15,53.31,80.9,73.96,83.83,83.62,89.4,82.64,52.84,76.75,75.23,84.27,93.02,86.91,86.37,64.99,88.97,87.78,96.96,90.31,111.14,96.53,66.58,98.59,98.48,97.29,103.22,115.37,103.44,93.27,114.72,106.04,120.94,128.97,125.17,123.07,81.34,NA,NA,134.07,126.73,136.06,125.9,102.28,122.93,136.13,134.47,150.27,162.39,158.16,116.35,118.19,151.43,146.22,150.52,154.29,146.87,124.34,145.71,154.9,153.96,152.84,178.55,160.54,131.65,154.83,148.93,162.06,168.14,210.89,205.28,174.97,173.6,169.04,181.01,183.04,204.67,202.46,152.04,153.27,166.65,180.11,178.84,212.88,190.81,166.91,166.44,171.68,182.64,197.69,202.03,166.37,164.12,172.91,157.29,173.38,182.64,206.04,208.1,166.76,164.74,167.88,162.31,169.04,206.91,195.15,158.37,166,181.77,159.1,169.22,212.44,199.96,159.75,152.88,177.07,164.99,166.04,192.95,179.28,130.6,155.41,154.97,170.31,176.82,200.69,198.7,159.89,157.03,158.44,169.15,187.12,215.41,201.7,156.17,161.52,168.1,158.41,161.63,203.54,195.91,155.7,155.95,153.74,142.42,166.26,171.36,184.01,138.95,145.86,146.04,139.17,158.63,197.72,209.76,145.71,134.25,149.84,146.29,150.16,187.52,190.09,133.35,143.65,138.26,139.86,158.3,182.75
"2637","county","Cuyahoga County","driving","","Ohio","United States",100,105.09,107.12,106.87,126.04,109.37,81.84,95.9,102.03,102.48,107.3,126.54,126.06,81.01,94.82,101.87,102.33,106.46,123.51,122.67,82,97.96,102.95,102.43,104.75,119.05,118.18,86.95,101.01,108.83,107.88,111.35,139.51,128.63,95.94,103.66,105.77,107.76,109.77,134.37,136.53,96.44,102.86,109.86,111.89,114.45,133.35,135.12,95.76,106.9,111.88,114.55,123.12,136.33,139.62,100.62,109.45,109.36,108.54,103.58,112.51,98.81,69.75,80.13,75.9,71.31,71.19,77.53,64.83,51.28,58.34,51.51,57.03,61.42,65.23,55.11,50.99,57.63,60.31,62.71,66.06,75.11,70.27,48.64,64.39,62.05,68.54,65.15,74.72,74.67,45.04,61.25,67.14,71.8,74.2,75.91,80.04,62.47,79.53,72.2,74.58,79.95,90.75,88.27,59.79,81.75,82.65,81.11,83.38,100.47,99.59,80.69,85.8,90.3,92.29,98.31,102.44,99.57,75.35,NA,NA,106.73,102.39,122.28,128.68,89.42,102.96,114.09,120.35,127.78,132.07,135.02,108.98,99.02,127.44,130.93,131.11,140.38,145.79,107.45,129.44,131.97,131.22,136.66,156.9,154,116.27,133.97,142.16,139.44,150.32,167.73,159.29,123.76,139.37,150.56,150.96,157.05,178.41,172.85,117.41,137.03,144.85,154.78,159.86,177.49,166.11,135.51,150.91,158.21,164.42,172.44,171.5,134.61,121.44,147.92,153.68,157.72,161.44,172.28,161.31,131.06,149.05,158.18,157.99,156.6,178.16,170.5,124.96,147.44,154.44,149.13,156.14,179.93,171.2,132.2,141.74,155.91,156.13,160.37,172.6,156.18,119.11,143.52,148.42,156.99,164.61,181.41,172.27,136.58,150.23,154.56,156.48,162.73,178.33,169.57,124.02,146.93,153.93,157.4,163.3,179.55,173,129.83,142.9,148.39,144.78,153.13,157.18,160.15,123.94,140.55,146.65,142.97,156.19,179.34,168.38,132.51,99.13,141.24,145.23,147.56,170.79,169.82,118.33,134.67,142.61,146.27,155.54,174.84
"2638","county","Cuyahoga County","transit","","Ohio","United States",100,98.98,96.39,96.22,97.94,71.75,55.75,77.33,97.69,94.5,90.62,95.43,71.67,58.46,94.64,100.17,92.23,96.48,100.11,77.23,66.37,98.73,100.77,95.66,95.09,92.07,74.35,65.4,98.46,99.58,97.42,97.99,97.94,76.46,63.78,92.62,100.64,103.18,95.41,100.08,78.83,68.07,99.11,100.06,95.49,87.67,96.33,77.52,65.22,98.03,105.31,98.48,101.19,100.96,78.04,66.41,95.43,96.6,89.42,87.56,89.27,64.15,52.14,67.88,61.13,56.89,52.67,56.8,39.83,39.71,43.68,42.94,42.86,42.28,41.83,34.83,35.52,40.05,41.53,42.76,41.84,43.1,37.57,33.85,40.8,39.76,40.92,38.74,38.52,38.28,33.28,39.93,41.2,34.67,37.58,36.75,35.09,31.24,45.35,37.82,37.41,39.03,41.58,40.05,32.09,41.54,40.85,39.35,42.11,45.35,41.71,39.48,45.08,45.39,44.89,44.74,43.73,41.57,37.03,39.15,36.44,48.3,45.55,44.59,47.68,38.52,49.54,47,47.18,52.11,52.22,49.3,44.2,50.19,55.17,57.19,51.97,56.02,53.68,43.5,55.17,55.27,54.12,56.56,61.45,54.07,48.07,58.29,57.07,59.61,58.77,60.23,58.17,47.33,57.54,60.44,55.79,56.04,60.9,56.83,46.28,57.03,54.9,60.1,62.71,63.21,56.95,55.21,65.84,62.51,63.1,63.46,63.42,49.83,49.23,60.94,65.21,62.76,63.55,61.04,52.23,48.61,58.8,59.21,57.12,60.24,61.61,54.1,47.47,62.6,62.75,58.1,61.76,63.28,55.67,47.62,56.82,62.42,62.27,58.37,60.36,47.95,43.54,56.64,55.97,59.19,56,57.6,52.41,47.26,60.91,58.13,59.98,58.52,61.09,55.04,45.61,59.85,62.67,58.09,60.1,61.51,57.58,51.41,62.3,59.8,59.22,59.63,53.81,51.84,49.68,58.71,60.52,58.04,61.86,64.49,55.84,48.07,45.2,60.13,62.33,61.24,64.26,56.73,47.35,60.04,64.88,65.92,61.6,67.49
"2639","county","Cuyahoga County","walking","","Ohio","United States",100,107.31,105.07,97.85,139.31,141.6,80.16,95.47,95.38,97.38,104.37,136.9,177.68,82.61,88.35,105.14,101.85,105.46,127.85,159.5,86.18,103.24,97.89,95.37,96.92,120.02,151.91,91.78,97.27,105.36,109.52,104.79,148.28,165.65,104.87,108.71,100,105.04,106.36,144.43,186.27,103.27,103.42,101.75,108.67,99.63,133.7,173.37,97.77,101.94,109.21,115.15,126.07,148.58,189.92,117.5,115.83,113.18,108.83,110.01,117.32,114.37,75.5,84.75,80.48,71.96,76.48,83.3,65.8,56.08,62.49,58.34,70.85,76.24,72.56,60.7,62.58,60.05,66.87,70.39,79.64,84.91,82.81,54.21,75.98,72.72,81.34,70.77,79.69,87.38,51.48,64.93,70.32,71.01,76.51,77.53,83.68,70.6,87.96,75.43,71.58,81.5,91.04,98.08,61.94,91.93,89.46,84,85.47,103.49,110.47,93.93,93.57,95.12,98.16,105.2,98.37,99.01,76.62,87.06,80.9,120.4,107.35,133.9,153.91,109.58,110.19,132.62,140.33,151.56,149.56,169.8,142.31,124.41,153.76,164.55,154.46,166.08,200.65,124.57,145.08,152.26,154.14,152.93,179.26,200.14,137.78,157.93,158.63,156.66,172.81,205.61,199.73,144.26,156.01,172.48,172.4,174.48,211.2,219.85,132.69,150.83,164.94,179.82,184.87,211.39,216.42,168.79,178.21,186.94,190.71,198.37,210.6,174.29,150.49,173.71,181.59,177.59,188.65,206.13,197.91,156.11,178,189.54,182.38,185.77,213.88,218.59,143.82,174.99,188.64,176.57,184.73,223.78,218.24,162.51,164.66,187.96,183.11,185.89,210.44,187.02,134.79,164.56,170.98,186.33,190.5,220.84,226.04,162.75,169.36,178.82,182.73,194.99,214.31,218.94,148.25,177.34,188.29,200.99,209.3,233.46,232.34,171.96,184.29,186.62,174.6,184,188.85,213.12,155.09,170,177.26,168.74,183.68,223.98,226.37,164.46,112.97,163.81,164.38,171.6,201.7,220.71,142.16,153.54,165.65,169.82,185.13,211.92
"2656","county","Darke County","driving","","Ohio","United States",100,101.12,99.4,99.08,110.16,110.5,82.68,94.94,97.24,94.07,95.77,112.83,119.33,84.29,88.52,96.95,92.69,98.1,114.5,112.31,83.29,92.17,99.63,90.71,86.8,106.07,114.1,81.21,102.62,98.48,92.98,96.26,118.04,131.67,91.6,101.96,103.74,100.92,103.68,127.62,130.87,85.76,91.63,101.18,99.4,99.37,114.44,132.08,91.31,96.86,103.31,101.99,107.05,121.92,123.36,92.75,95.57,104.95,98.59,88.29,108.08,100.81,64.5,82.97,83.06,73.16,80.09,86.16,65.02,45.77,69.39,66.02,71,65.39,74.74,55.35,48.27,75.06,67.17,68.93,70.37,85.01,72.64,49.19,77.07,77.39,79.29,79.03,80.03,78.16,47.96,80.41,80.47,76.81,90.97,96.23,87.54,66.14,88.69,99.91,101.75,95.74,118.38,98.16,68.7,104.49,105.93,102.42,104.17,138.67,123.5,83.98,118.35,105.35,113.92,110.79,118.87,131.9,76.29,NA,NA,115.74,125.63,142.43,124.71,95.25,116.83,121.03,127.59,136.54,160.04,140.45,111.31,106.73,142.17,139.79,146.78,156.67,155.84,117.61,144.39,148.16,147.12,162.4,172.84,178.45,123.56,143.56,145.22,147.38,152.16,191.92,191.66,141.63,140.85,148.59,159.55,167.87,190.51,192.03,120.25,152.36,146.4,166.57,170.94,194.59,191.66,140.45,157.39,155.15,170.28,172.81,178.16,132.11,123.48,145.77,164.9,169.07,178.31,188.75,184.9,139.93,171.46,173.59,168.1,177.5,198.01,187.92,128.02,152.56,169.16,152.93,165.22,182.71,187.51,142.66,158.54,158.31,172.47,183.2,188.26,175.69,129.8,149.31,162.37,159.18,185.85,193.87,201.5,153.68,147.93,157.8,158.54,159.35,181.47,190.33,129.55,138.32,145.89,146.72,158.89,177.7,166.63,117,143.47,141.57,145.8,158.8,166.6,167.84,116.71,139.3,149.17,140.3,156.44,185.59,179,132.16,110.39,147.01,146.06,159.32,180.96,184.95,129.49,145.22,141.46,153.97,172.35,182.08
