"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2460","county","Cherokee County","driving","","North Carolina","United States",100,99.81,97.89,115.24,145.42,161.15,133.09,134.94,95.42,105.64,115.43,137.61,143.43,128.56,106.32,107.31,106.75,113.2,134.76,126.08,99.38,115.24,100.81,103.35,107.13,110.66,103.47,122.92,119.83,108.43,117.84,126.27,168.77,199.5,154.77,138.29,120.76,118.46,100.25,157.62,170.57,131.41,117.66,115.49,112.7,126.7,140.52,160.1,130.73,123.36,132.9,120.94,130.17,161.71,166.6,144.92,143.56,126.7,107.19,132.96,152.97,157.93,138.6,121.25,111.83,104.58,103.66,89.16,83.71,70.14,68.77,68.71,69.58,70.2,75.77,71.31,61.77,66.6,54.83,63.38,62.7,66.48,58.24,51.36,61.46,66.67,70.07,68.65,71.93,61.59,43.8,65.92,76.46,80.79,75.59,88.04,79.31,63.14,78.69,86.93,79.68,81.72,97.03,94.92,77.2,86.99,95.85,87.3,106.75,111.65,118.84,100.81,117.04,102.66,110.04,110.04,120.01,134.39,109.73,NA,NA,119.27,120.14,157.37,168.59,153.16,140.15,125.4,134.2,154.77,196.41,225.65,205.33,196.28,165.86,157.25,191.33,183.09,202.66,189.03,185.32,169.27,174.47,191.64,225.9,273.42,209.23,201.55,184.32,189.41,219.52,259.73,279,238.48,232.9,203.84,204.96,219.58,266.85,275.03,227.7,229.99,219.7,215.06,241.95,274.91,288.85,244.24,219.89,216.36,240.77,295.97,335.32,288.41,321.81,271.75,243.37,226.46,258.8,300.31,312.58,252.97,253.04,247.58,240.21,261.52,283.46,308.12,298.76,252.85,238.6,280.79,267.72,295.42,323.11,287.73,265.86,234.76,243.31,259.36,279.12,318.4,255.39,253.22,231.54,234.45,264.44,306.69,326.64,271.19,227.7,236.43,225.4,258.98,282.34,298.27,237.73,224.04,213.63,212.64,222.99,260.66,274.47,216.05,195.54,178.13,193,213.82,241.2,245.91,211.46,188.23,192.63,203.72,234.76,312.02,368.15,341.26,282.4,242.07,221.38,234.08,273.05,261.09,225.28,209.85,208.98,197.03,222.61,260.16
"2532","county","Cleveland County","driving","","North Carolina","United States",100,102.77,103.82,112.24,134.17,112.15,89.36,110.58,104.66,104.32,105.4,125.57,121.6,99.57,98.16,106.59,101.55,110.52,118.5,124.29,85.91,106.35,105.92,107.77,101.12,130.96,116.85,93.09,106.7,112.56,111.33,115.4,148.89,131.87,95.8,122.63,110.02,111.75,101.81,140.26,134.19,96.72,109.09,120.77,120.86,128.6,153.49,148.17,115.28,121.05,127.15,126.27,127.26,157.09,146.42,112.93,129.61,122.32,125.76,124.13,142,123.22,90.63,108.79,103.83,100.16,100.25,107.82,97.69,65.61,86.16,81.96,93.45,87.47,102.75,87.48,67.53,82.74,73.53,78.35,81.82,93.07,81.11,64.62,81.88,83.93,89.02,94.14,99.55,82.93,51.79,91.39,92.9,98.81,104.52,111.72,103.75,75.29,99.5,104.92,103.81,100.49,121.04,99.83,78.6,111.07,114.19,105.79,111.96,130.97,120,94.5,114.73,107.42,118.3,128.04,137.18,140.92,98.74,NA,NA,133.91,143.02,159.67,164.14,119.76,139.53,122.9,124.28,139.85,162.26,159.72,117.15,117.77,143.21,140.97,150.88,161.77,160.66,127.88,149.79,150.08,148.22,166.57,192.26,173.05,137.81,156.19,153.12,149.58,168.38,190.45,180.81,138.34,149.92,137.93,152.12,168.93,183.99,192.17,138.25,163.43,154.68,167.4,183.55,201.21,194.21,146.82,159.14,162.18,161.92,195.33,196.6,166.95,148.97,161.54,162.98,162.8,178.23,195.22,187.05,151.81,168.47,167.5,170.92,190.16,205.97,189,152.25,172.49,162.88,171.11,179.39,198.72,191.65,151.89,169.29,168.04,164.69,175.08,200.07,194.25,155.93,175.58,171.23,175.53,183.01,197.94,191.75,154.98,168.88,166.19,167.82,175.02,205.54,191.83,162.05,174.38,168.15,162.96,168.17,191.2,197.94,144.92,156.38,156.46,185.06,170.23,194.38,174.46,145.7,153.07,156.96,168.06,182.75,224.92,200.61,161.74,165.16,164.18,161.31,179.92,204.23,182.13,143.37,162.17,159.07,164.69,153.68,198
"2575","county","Columbus County","driving","","North Carolina","United States",100,102.18,105.47,111.98,170.65,123.4,98.73,126.51,111.24,104.15,110.61,139,120.49,94.71,107.72,108.18,100.1,106.23,138.49,123.15,97.32,109.39,103.19,99.24,102.56,141.63,119.37,106.94,115.88,107.7,104.61,124.23,187.92,150.47,125.78,132.24,114.64,107.75,110,139.88,128.18,125.96,120.08,112.31,114.71,131.63,181.59,150.85,133.53,131.38,122.66,120.38,130.18,192.73,176.88,149.63,142.77,136.54,136.16,153.63,187.41,165.81,128.44,119.73,105.7,113.57,125.09,135.86,110.56,84.83,89.59,87.72,88.15,99.44,109.9,91.64,82.07,84.43,75.94,82.7,82.27,90.96,73.74,64.5,84.07,85.77,88.35,92.63,100.46,79.13,62.88,84,95.34,94.1,97.11,114.26,96.38,75.74,90.12,97.09,99.34,96.45,125.63,102.79,92.56,104.15,113.5,121.07,116.46,156.32,131.1,128.54,132.29,125.4,133.98,146.16,178.91,160.6,139.15,NA,NA,150.95,188.12,231.17,213.8,225.63,162.17,138.31,150.57,210.56,322.31,249.3,201.98,271.64,200.33,154.6,176.63,211.04,242.85,200.43,185.46,173.08,185.14,207.17,249.38,303.09,240.44,194.33,171.49,188.73,207.09,287.41,334.97,225.4,180.53,154.75,183.41,208.08,262.12,365.54,260.17,228.51,192.4,208.1,204,279.87,372.04,263.46,204.08,184.02,215.09,260.83,302.18,309.01,293.47,218.16,175.11,181.62,204.51,261.08,364.37,233.98,186.15,186.98,196.18,212.08,287.67,387.24,256.19,199.54,189.16,206.2,222.69,273.87,371.69,253.74,200.23,192.5,190.45,210.79,263.99,333.02,223.35,160.93,184.5,192.3,210.08,260.22,315.52,241.2,198.33,188.07,196.1,222.74,271.74,277.34,214.33,192.28,166.5,175.13,196.13,252.8,266.12,211.95,168.07,173.69,182.55,197.39,254.6,231.35,209.93,161.51,168.68,169.97,219.95,375.03,295.37,222.26,323.7,198.58,165.92,193.57,226.06,231.07,203.7,183.19,169.16,172.37,183.39,242.16
"2606","county","Craven County","driving","","North Carolina","United States",100,109.81,105.58,114.63,130.89,119.51,84.99,109.59,113.67,105.88,111.79,125.39,117.83,83.85,105.57,110.59,104.31,110.54,133.34,120.66,84.53,105.95,111.46,110.78,110.73,130.96,123.68,92.87,109.33,114.31,113.18,121.87,152.82,133.51,95.34,118.59,122.51,108.75,105.66,99.45,125.78,89.67,110.4,108.22,116.13,124.16,146.83,140.53,103.23,122.25,124.17,121.6,119.74,144.16,149.19,103.47,126.19,129.97,132.74,132.18,138.53,129.46,79.14,103.66,91.33,94.43,96.27,106,80.95,62.39,76.1,83.72,74.55,80.6,97.86,83.58,63.55,79.54,78.11,70.61,81.79,88.63,79.44,56.33,78.51,81.14,90.14,97.2,94.04,81.28,57.5,75.87,94.49,92.67,105.73,111.9,96.75,74.74,96.05,96.11,99.89,102.47,119.25,106.49,79.41,108.89,111.93,115.32,101.27,136.86,126.89,105.62,117.95,115.41,118.38,124.41,151.02,137.59,104.47,NA,NA,137.08,144.37,179.84,173.46,132.35,131.6,127.24,130.93,134.65,194.97,174.6,158.89,158.53,159.52,142.26,146.37,163.03,160.87,137.9,154.94,152.31,159.82,175.35,192.13,179.83,149.15,164.17,167.69,163.73,169.67,194.24,197.58,148.68,157.32,151.74,164.26,177.48,203.9,200.78,158.4,167.85,179.62,179.29,176.49,222.03,224.38,170.85,185.2,180.96,202.17,211.77,212.72,193.66,183.68,189.3,174.51,176.09,190.34,216.54,202.04,165.63,173.11,183.48,184.59,198.68,234.49,220.04,173.81,177.55,177.93,185.05,188.06,218.8,217.1,177,178.62,175.95,179.57,192.36,222.93,204.04,158.6,152.96,152.57,177.45,184.85,215.95,208.27,169.3,178.14,179.56,184.09,192.48,215.71,192.96,147.57,170.31,160.45,167.31,168.68,208.89,195.71,151.17,147.72,160.93,170.9,174.24,204.7,185.24,148.16,160.09,163.42,166.14,182.14,236.12,205.45,164.61,176.92,172.46,159.17,155.63,196.14,186.58,139.15,161.61,157.14,165.19,160.05,179.61
"2629","county","Cumberland County","driving","","North Carolina","United States",100,100.94,104.41,110.88,124.12,115.11,82.01,94.62,98.82,101.09,100.69,117.38,118.21,78.05,94.37,96.57,93.87,103.59,121.81,125.72,87.48,99.29,100.4,100.24,92.27,116.26,116.12,86.26,101.26,102.04,103.16,117.06,144.75,127.84,89.31,108.26,108.18,103.13,99.25,121.77,126.11,88.86,101.88,106.75,113.54,125.89,148.64,148.39,101.49,117.13,116.49,116.73,117.23,151.07,152.49,100.74,116.76,116.6,116.11,120.8,137.71,126.06,88.92,104.31,102.07,96.13,98.34,108.32,93.05,66.15,79.89,81.51,80.28,81.07,91.93,86.92,67.21,74.76,71.8,75.05,79.06,85.8,77.07,61.89,78.41,77.28,79.9,82.07,90.84,80.74,55.62,80.82,90.45,94.92,98.14,107.29,97.73,75.71,89.49,95.76,96.76,92.67,108.65,95.74,79.94,99.37,101.62,102.59,103,123.05,114.5,89.81,108.83,105.97,106.85,115.35,125.75,129.18,99.49,NA,NA,123.54,134.34,153.27,147.45,110.89,128.59,126.02,127.46,132.67,165.16,156.64,123.11,126.7,143.78,133.78,141.97,159.76,159.61,115.35,140.71,138.21,142.72,148.37,164.77,159.92,123.74,145.96,148.76,149.74,152.8,181.84,174.01,129.56,145.35,145.16,150.17,161.98,182.93,181.01,132.18,153.33,154.68,158.66,155.28,191.6,189.62,137.08,158.46,163.15,168,186.05,181.6,148.77,128.59,161.72,151.89,154.84,164.01,188.53,176.36,127.71,155.5,160.97,161.01,168.02,185.6,172.85,128.77,151.19,157.64,158.72,159.72,181.52,170.58,130.51,156.51,155.04,156.34,164.85,190.51,178.23,135.18,152.46,155.75,162.03,163.9,189.39,180.58,132.5,154.33,159.82,156.99,168.06,188.75,176.05,130.79,155.04,153.14,154.6,162.6,182.77,173.32,130.64,147.98,151.21,152.82,156.05,180.99,168.06,126.57,151.21,162.04,159.28,173.44,195.18,172.96,136.39,139.51,154.89,151.19,157.2,178.84,175.03,131.97,154.46,155.12,155.56,150.15,180.69
"2632","county","Cumberland County","walking","","North Carolina","United States",100,103.23,109.26,107.68,121.14,127.65,85.57,91.71,97.25,96.93,95.23,111.44,124.62,74.98,105.09,97.17,99.84,104.97,117.22,138.76,90.5,105.09,109.22,105.86,92.68,111.72,122.27,84.07,102.59,100.53,107.96,111.72,146.04,132.58,91.79,116.09,108.41,107.72,99.88,117.46,132.74,92.93,100.69,106.59,123.48,130.8,149.23,160.11,98.79,120.86,123.32,119.6,115.68,141.63,160.31,102.95,121.99,122.68,117.02,130.15,142.64,136.5,85.41,105.62,100.04,102.47,111.68,115.36,107.96,70.09,92.24,81.04,89.77,91.27,104.85,97.41,86.14,77.85,80.84,88.08,85.13,94.26,81.73,68.47,89.61,88.64,88.48,102.38,100,95.31,59.82,90.38,95.84,95.31,110.95,113.58,105.01,80.88,102.55,102.06,109.62,95.8,119.2,104.61,82.5,116.86,108.41,117.1,111.16,132.34,123.24,97.21,112,106.14,118.11,131.77,138.76,146.77,101.86,116.65,93.41,138.84,146.93,170.49,162.61,122.23,148.63,146.48,141.96,166.61,190.26,179.3,141.96,133.79,165.4,147.17,163.99,186.66,178.94,121.5,162.13,157.48,162.05,168.88,192.89,168.31,115.8,167.7,174.45,165.44,174.86,206.59,201.46,135.85,166.49,179.59,187.75,190.22,215.4,187.59,133.47,188.16,184.32,181.08,179.59,208.65,194.7,135.41,191.79,189.45,204.49,201.74,211.92,179.75,119.36,181.69,182.98,189.17,195.72,223.32,194.42,139.94,187.91,191.19,192.16,198.79,211.28,191.43,143.86,184.28,197.49,197.25,202.71,220.82,207.07,149.76,184.44,194.34,196.81,210.79,217.3,214.63,146.16,191.67,208.21,218.11,204.24,241.84,224.33,164.59,198.38,196.24,206.67,225.75,239.94,212.97,146.48,204.32,193.82,203.27,230.03,245.8,219.6,162.25,204.93,186.3,213.46,217.26,230.88,214.07,154.08,201.5,215.2,209.34,225.38,235.49,191.88,159.58,173.04,207.84,207.4,210.11,222.35,227.08,158.53,208.29,205.01,195.51,187.03,227.45
"2633","county","Currituck County","driving","","North Carolina","United States",100,104.91,112.04,128.16,139.18,136.08,113.9,117.23,100.42,106.62,110,131.5,125.29,99.26,114.36,103.47,107.46,102.41,125.2,129.04,96.67,107.97,99.26,99.77,94.21,117.79,134.46,109.4,109.91,106.95,115.7,120.29,144.19,144.42,144.51,145.67,114.59,108.11,103.8,120.52,142.01,123.02,114.78,110,112.14,117.28,141.22,144.14,127.61,123.21,146.69,120.19,132.7,164.71,170.4,153.22,146.23,141.27,150.3,153.82,161.74,175.03,131.54,125.1,124.69,101.48,113.99,128.16,79.53,60.21,67.62,85.87,74.02,88.05,94.91,69.25,66.05,79.76,70.5,66.7,71.89,78.32,63.96,52.66,70.82,72.49,78.14,74.8,83.46,87.22,64.24,69.38,86.38,84.16,93.65,105.19,76.79,74.9,74.11,98.01,102.13,96.06,109.5,106.58,98.84,114.08,113.29,118.53,107.6,141.82,133.21,116.07,136.73,128.62,136.36,160.63,173,166.65,154.89,NA,NA,182.17,184.72,249.84,450.07,346.92,215.79,251.64,276.1,317.65,412,684.07,586.75,516.16,410,362.3,380.36,473.51,853.22,690.37,446.73,386.75,430.85,446.69,552.43,1130.11,886.34,531.4,514.82,552.99,569.11,677.07,1274.76,952.01,579.3,492.68,507.92,591.01,716.4,1370.08,923.25,500.74,497.92,525.29,583.88,650.63,1297.13,932.05,501.67,503.43,502.73,592.17,711.3,1105.28,1032.79,559.43,506.11,491.2,519.08,623.02,1258.41,880.45,528.16,466.23,519.87,530.38,685.64,2148.12,904.35,501.3,496.57,501.71,509.22,646.23,1282.35,932.93,512.6,485.5,487.82,537.01,651.97,1249.37,796.43,434.51,362.85,463.96,447.71,608.48,1196.57,854.56,453.91,430.89,440.3,454.89,627.56,1228.35,750.44,404.31,415.79,430.15,423.95,532.98,1153.91,735.62,425.8,387.73,406.62,433.9,520.1,949.79,672.44,393.79,379.06,371.47,431.22,545.99,1029.83,683.6,511.81,380.69,373.23,387.4,436.78,854.19,581.98,364.71,342.8,356,382.54,430.52
"2655","county","Dare County","driving","","North Carolina","United States",100,107.22,110.71,124.8,149.67,166.85,139.27,128.29,108.86,108.38,115.02,139,133.36,110.54,109.78,111.12,104.38,102.16,118.61,122.2,95.48,102.26,104,102.84,102.36,118.13,141.53,114.03,112.32,112.18,111.29,111.22,153.23,205.34,163.53,148.24,121.07,116.01,109.48,125.69,157.82,128.33,120.25,112.32,114.16,119.6,144.37,164.86,133.73,150.26,131.75,135.31,134.69,160.52,196.37,185.22,195.59,188.81,196.34,170.85,198.36,208.86,149.67,153.47,131.85,96.92,103.73,108.11,73.14,46.01,58.78,69.86,57.85,67.12,68.73,52.89,43.69,65.48,56.35,58.71,64.11,70.1,54.29,39.17,61.96,62.03,63.53,67.53,68.8,53.81,37.19,53.34,70.61,67.36,74.1,86.93,66.75,63.94,69.21,79.54,92.37,83,94.01,80.64,65.55,92.54,95.07,98.49,90.9,105.82,95.55,95.62,113.45,111.43,125.73,139.72,166.34,161,145.23,NA,NA,173.76,186.21,232.88,491.34,421.66,281.22,323.3,306.12,347.35,491.99,748.99,755.05,626.65,472.39,433.49,467.23,530.82,764.49,677.9,532.95,479.37,524.53,586.83,686.66,1111.36,869.62,637.91,615.05,675.81,658.23,809.54,1366.78,1007.18,745.67,668.01,593.5,713.21,839.69,1361.48,908.38,686.52,704.62,720.6,859.08,797.5,1344.95,1014.64,715.77,691,710.16,769.48,934.35,1286.66,1039.41,722.17,670.58,700.92,776.15,781.49,1386.18,953.47,709.31,676.57,731.13,749.67,821.31,1486.08,994.9,703.28,673.66,709.13,688.81,803.08,1342.7,999.25,721.66,699.04,723.88,684.13,840.4,1145.23,692.75,446.8,459.53,575.98,613.14,742.73,1199.01,883.58,648.82,632.36,636.37,662.5,739.38,1148.27,805.37,558.57,567.67,604.89,569.76,640.81,1069.21,754.74,556.38,509.44,527.4,547.86,635.58,946.49,704.11,484.26,487.27,512.66,549.78,686.86,1065.48,831.17,620.12,481.18,471.95,465.55,527.37,850.87,639.75,478.75,456.41,468.35,479.17,550.05
"2660","county","Davidson County","driving","","North Carolina","United States",100,102.8,104,109.5,137.02,123.07,92.7,112.94,110.88,105.54,105.96,123.04,125.89,92.56,102.73,106.24,103.29,110.3,118.69,126.41,95.44,108.13,109.4,106.67,96.42,135.26,126.97,95.76,108.54,110.43,110.92,113.99,145.82,138.22,102,120.49,117.91,113.35,98.55,134.59,147.12,106.55,112.33,119.17,116.36,126.99,157.24,166.35,117.54,120.86,118.26,120.52,127.36,159.3,166.16,111.49,121.9,124.16,125.03,122.59,138.81,130.71,92.8,108.59,100.89,101.56,99.66,114.35,100.37,70.73,82.43,85.36,89.33,88.07,94.9,83.05,66.02,83.34,77.05,80.67,81.97,91.56,84.25,62.98,87.5,83.39,88.01,92.58,95.26,86.13,56.85,92.68,96.37,96.18,102.93,119.72,111.01,83.39,96.08,104.44,107.1,97.45,125.02,106.29,88.74,107.19,110.01,112.17,113.71,133.7,131.56,103.64,119.07,112.1,119.2,128.83,141.81,141.16,104.36,NA,NA,130.44,146.71,165.89,156.56,123.55,136.25,128.41,127.99,134.46,167.56,159.53,125.42,125.22,148.98,138.61,149.88,169.62,167.49,132.29,145.46,149.43,153.44,156.55,179.73,188.36,142.38,156.86,151.52,152.92,163.56,189.28,189.75,146.01,148.03,135.26,149.49,157.11,187.04,186.78,144.11,162.72,162.9,167.5,173.56,196.27,192.25,148.78,166.73,161.91,172.34,182.03,192.88,156.68,140.12,168.26,160.94,158.16,170.27,198.91,191.58,146.56,171.4,167.62,173.6,173.03,196.63,192.42,148.33,168.48,168.89,167.04,168.25,195.91,199.54,152.21,166.77,168.53,169.54,174.99,191.23,192.56,145.26,157.3,169.16,171.09,170.31,195.61,195.2,155.81,165.42,215.35,165.62,167.62,188.26,175.16,142.96,164.16,158.59,159.43,165.79,186.95,184.03,143.96,148.4,150.32,156.24,166.71,191.89,168.46,142.67,143.46,157.03,159.08,171.1,207.48,187.02,144.89,152.67,161.67,152.01,168.64,187.53,183.05,143.39,157.54,155.68,158.33,151.85,191.38
"2664","county","Davie County","driving","","North Carolina","United States",100,97.6,102.33,115.35,135.58,106.75,93.72,115.39,106.13,101.46,112.63,129.68,124.64,89.03,99.24,101.61,105.56,109.85,118.11,112.82,97.6,99.81,112.67,102.42,92.49,135.68,122.65,91.38,104.88,99.75,104.86,113.67,148.29,125.3,95.75,108.36,119.17,117.92,93.82,145.23,138.42,106.6,109.57,115.54,108.17,136.43,172.45,145.26,113.97,120.06,117.87,122.71,121.08,194.27,179.79,143.2,125.07,123.94,119.02,119.17,135.66,115.07,87.52,103.52,95.58,95.22,98.81,101.27,82.42,64.72,76.67,80.2,80.56,83.95,93.19,72,58.57,75.91,68.52,73.34,83.25,82.38,68.54,54.45,77.07,76.48,86.61,86.44,86.35,78.14,49.25,79.13,84.74,97.56,95.54,108.58,94.33,75.59,92.12,99.47,100.96,88.6,121.48,88.86,78.45,104.54,103.08,100.02,108.21,129.12,115.75,93.8,107.81,103.97,116.92,121.61,128.1,125.18,94.12,NA,NA,116.83,134.07,153.15,131.5,118.72,130.89,120.19,120.78,125.71,162.34,134.92,108.19,120.82,137.53,133.05,142.64,156.48,141.1,124.45,142.9,150.39,149.44,154.51,168.31,165.27,127.96,153.26,145.4,290.3,168.07,189.9,178.33,146.68,147.61,139.46,141.6,149.16,179.86,184.57,140.65,162.03,158.99,159.84,171.32,195.8,183.85,149.65,159.71,158.06,161.86,195.22,181.45,138.21,147.85,160.75,151.05,156.06,174.68,196.99,177.05,140.93,166.38,154.53,165.65,165.06,195.01,169.09,144.89,158.93,158.4,164.21,160.14,192.66,180.51,145.43,151.03,150.46,157.78,162.05,186.78,176.54,139.78,193.65,154.89,164.28,175.33,192.89,170.9,153.7,148.29,174.63,159.67,158.61,196.82,151.45,143.11,154.85,149.08,173.74,184.84,204.29,172.74,157.42,149.08,159.71,176.54,172.62,229.85,152.73,143.22,143.3,164.21,170.81,187.71,246.19,174.38,134.18,156.89,156.82,146.21,159.92,189.17,169.22,146.53,154.45,153.45,151.14,140.56,185.59
"2752","county","Duplin County","driving","","North Carolina","United States",100,103.7,102.2,107.1,148.42,134.07,98.14,120.29,109.05,105.06,111.4,132.12,126.37,99,106.82,98.84,100.57,112.33,135.8,132.55,102.22,102.47,105.15,106.14,98.07,139.81,120.29,110.56,105.55,104.42,115.05,122.42,169.69,150.33,107.66,124.62,120,109.52,101.18,119,134.84,103.24,112.22,118.82,110.36,132.33,162.57,158.04,130.11,121.2,115.76,126.64,128.11,177.71,155.5,120.61,127.27,134.1,128.45,140.92,155.57,140.1,106.8,116.1,99.41,113.81,120.54,139.42,102.56,76.2,89.62,87.87,83.75,88.55,104.6,87.85,77.42,90.57,73.91,75.74,80.53,95.87,75.29,60.42,81.32,86.01,89.25,96.78,108.39,91.02,61.39,78.62,94.15,96.3,95.08,113.97,100.93,79.64,91.36,99.34,102,106.35,124.37,104.17,89,104.96,113.01,110.27,101.59,140.47,124.85,120.9,120.45,113.33,121.36,128.86,149.15,146,119.66,NA,NA,139.61,154.02,192.22,204.47,160.98,140.81,116.64,128.41,147.38,209.84,187.64,184.11,207.37,173.84,147.02,166.9,170.19,180,168.33,163.36,163.23,183,173.97,204.06,226.37,197.37,175.49,164.38,166.27,168.9,205.44,246.95,180.89,150.74,144.46,157.79,178.08,219.22,258.06,194.33,196.94,187.55,185.29,180.8,235.8,288.35,203.38,182.48,171.48,185.79,217.64,248.49,233.33,228.93,195.53,170.85,167.88,187.06,240.26,266.06,206.55,181.95,176.17,179.98,205.89,237.18,293.65,211.47,187.96,175.27,181.93,196.49,231.13,293.49,221.58,182.32,173.5,173.5,190.07,225.44,276.88,215.05,143.28,146.45,183.11,195.42,242.3,277.15,200.84,176.92,172.61,172.77,190.14,221.83,241.24,184.61,166.15,159.17,160.19,164.77,214.53,232.62,183.93,153.43,161.87,155.59,187.15,220.49,217.43,189.1,159.15,153.46,164,179.78,264.48,258.01,203.99,241.83,170.19,150.01,171.09,204.83,198.21,173.41,163.86,157.7,157.11,157.56,197.96
