"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20"
"2544","county","Cobb County","transit","","Georgia","United States",100,95.42,104.73,100.88,96.05,89.04,72.86,86.6,88.69,89.18,91.37,97.56,101.71,64.47,89.77,93.91,99.95,89.91,98.05,89.47,68.27,93.18,91.13,102.58,95.76,95.61,81.58,82.5,92.11,98.39,108.92,98,111.16,99.51,75.24,98.88,97.03,100.63,89.72,102.58,94.15,75.97,86.01,98.2,99.37,99.51,101.71,100.29,75.39,92.06,91.81,90.3,90.84,108.63,99.17,75,95.27,92.84,98.73,83.24,85.28,80.26,56.92,75.34,67.64,59.36,53.65,59.11,47.47,36.21,45.76,43.32,42.2,46.73,46.83,41.18,33.58,48.39,40.35,39.86,43.66,43.86,37.09,30.99,41.86,41.96,47.12,39.81,39.67,44.05,26.41,41.76,44.93,47.56,41.33,50.05,47.22,34.99,49.81,48.54,50,43.76,73.44,51.95,43.18,58.67,54.78,51.9,47.47,53.41,56.19,47.37,55.85,53.36,53.8,58.33,53.12,58.77,47.42,54.14,52.97,61.65,62.23,66.33,65.64,59.5,69.74,72.27,59.84,64.52,74.51,70.03,61.5,55.41,70.61,61.7,66.23,70.18,75.24,60.62,75.58,68.13,75.44,64.77,74.56,77.88,62.23,82.21,75.73,71.3,75.93,86.84,81.19,63.21,77.78,74.07,76.12,74.17,85.58,85.43,56.63,79.58,77.63,79,79.78,85.67,78.51,73.64,80.8,83.53,80.46,79.82,80.95,59.89,69.3,80.41,83.77,79.09,81.87,87.18,85.58,67.4,75.78,77.29,81.97,78.61,86.94,84.89,70.13,78.02,83.97,78.31,76.66,77.1,80.41,69.1,84.26,76.12,74.32,81.19,82.65,87.28,63.6,75.29,77.39,74.76,70.96,84.45,88.84,73.88,82.75,79.09,74.95,77.34,85.43,85.43,71.3,78.31,74.71,76.17,75.15,78.27,84.6,66.96,76.8,72.32,77.19,75.44,79.97,80.65,63.94,75.88,86.79,76.02,78.51,92.59,85.23,71.59,60.92,76.12,82.02,79.73,84.7,83.09,72.12,85.77,81.82,72.03,84.45,86.6,88.5,74.56
"2545","county","Cobb County","walking","","Georgia","United States",100,101.79,108.06,111.51,131.99,132.74,105.61,104.88,101.75,102.21,97.76,124.92,139.25,85.56,95.85,101.88,99.62,111.37,124.44,139,89.87,107.42,107.33,109.88,97.67,125.71,118.69,98.82,104.81,109.71,113.59,112.82,157.09,158.29,91.14,118.76,104.17,115.02,102.39,135.4,153.65,89,100.77,115.87,116.64,132.31,138.33,164.9,103.74,104.47,110.68,102.89,106.66,145.38,165.75,104.97,110.13,112.95,117.67,112.3,121.11,125.92,73.8,91.42,89.25,88.57,88.83,97.2,86.32,57.31,59.22,63.88,81.84,77.05,84.39,78.65,62.79,74.91,61.77,72.41,76.49,75.69,66.8,54.81,72.07,69.57,74.35,77.18,84.67,84.65,44.05,72.2,77.28,82.01,77.83,91.67,88.24,54.28,82.05,84.2,80.13,71.47,103.98,98.23,69.03,93.12,91.78,78.35,89.56,110.37,109.25,85.1,102.85,104.3,106.74,110.86,106.03,119.71,83.97,106.03,78.73,122.62,121.66,143.18,150.27,109.01,125.08,138.41,130.29,141.9,153.85,152.51,113.29,111.79,124.88,125.76,137.91,154.12,157.33,121.99,148.16,138.04,143.86,146.77,159.41,167.23,131.68,143.43,143.12,146.61,155.52,174.49,177.05,127.51,148.77,151.83,152.64,166.03,193.58,188.38,120.89,149.8,159.77,153.27,167.52,199.61,187.72,156.7,156.83,162.09,164.8,174.42,191.51,152.01,143.92,157.68,156.74,169.31,173.81,200.6,212.96,140.25,167.41,165.95,171.4,173.52,205.76,198.61,153.64,168.21,160.92,177.92,186.6,204.59,202.24,160.78,166.37,167.63,170.49,173.51,193.5,211.72,148.94,162.9,179.91,177.96,178.82,210.6,212.28,155.9,167.43,170.28,181.16,193.2,236.34,244.96,179.68,198.5,188.57,187.11,184.59,213.23,222.54,150.44,172.71,165.1,189.35,186.24,205.82,216.99,153.58,172.16,179.23,183.22,184.38,222.62,224.57,171.7,152.29,164.89,174.4,179.67,213.15,224.32,149.7,164.8,172.04,159.64,168.37,220.79,228.28,154.68
"2552","county","Coffee County","driving","","Georgia","United States",100,103.9,107.95,118.15,127.57,114.55,77.72,100.26,112.68,99.59,113.24,131.1,125.06,83.08,104.09,101.24,103.41,104.91,125.09,123.07,80.16,99.47,110.8,110.8,99.32,139.27,120.52,85.63,118.23,117.48,123.03,122.36,159.53,147,91.11,130.98,121.49,126.59,119.02,137.51,130.46,93.92,116.58,121.76,117.93,131.32,155.63,157.09,99.25,124.01,120.33,126.37,126.44,149.47,149.96,98.09,130.35,129.14,127.01,126.93,138.52,133.76,93.62,113.05,115.23,113.69,111.85,115.19,95.87,76.14,93.29,83.72,89.87,93.21,104.65,90.14,69.88,86.5,79.14,88.41,96.59,88.33,59.86,46.92,76.11,78.69,84.73,91.94,105.85,73.29,57.91,90.62,100.49,108.63,100.11,123.37,101.69,61.18,100.23,111.14,107.88,91.22,145.5,123.97,88.93,121.23,127.98,121.34,121.98,132.93,132.78,99.92,127.76,136.46,127.12,132.41,161.7,135.75,97.67,NA,NA,148.91,154.28,181.1,141.04,104.95,148.46,151.39,136.53,159.79,192.27,176.78,120.26,119.2,153.98,168.79,168.72,180.27,148.42,118.19,155.81,178.36,150.68,167.37,200.68,169.77,116.24,155.7,146.62,161.82,175.66,187.4,168.83,124.76,149.47,164.52,158.7,173.52,208.36,190.81,119.05,171.38,159.83,174.72,181.96,194.71,169.95,128.02,155.06,162.27,162.6,178.81,176.97,135.45,108.36,151.69,170.29,159.86,171.61,203.53,190.1,130.35,170.86,167.78,163.5,189.23,197.67,181.21,128.02,169.69,159.75,167.82,167.7,182.93,160.09,117.18,159.49,147.82,164.25,153.6,172.62,157.65,109.26,163.2,166.02,154.8,160.17,182.52,157.2,100.23,152.21,159.26,174.01,173.82,190.89,199.59,131.43,165.45,157.84,168.6,172.92,185.37,148.42,116.2,151.05,155.85,158.81,167.82,184.73,157.2,111.44,152.4,158.93,166.65,177.76,205.44,181.88,121.27,132.03,172.58,166.73,163.43,201.8,169.95,122.69,174.49,150,159.26,169.99,204.46,175.69,121.42
"2566","county","Colquitt County","driving","","Georgia","United States",100,98.28,112.15,105.39,125.19,112.83,81.25,101.82,102.69,109.9,101.28,130.37,117.85,83.16,100.51,105.79,97.51,111.04,116.09,113.94,79.66,105.45,110.2,100.98,88.79,137.1,164.55,88.52,113.27,109.87,112.69,116.06,147.31,135.93,83.97,114.01,124.68,125.05,126.3,146.46,163.91,95.93,113.3,113.7,114.92,122.39,151.85,169.19,97.14,117.21,122.22,110.03,117.91,141.41,162.69,96.7,121.68,123.2,134.04,123.64,129.33,122.46,92.63,115.99,105.52,112.96,114.11,115.96,102.42,76.23,91.18,88.92,90.34,89.56,99.06,80.34,62.79,89.83,88.65,89.56,86.03,84.81,64.81,54.34,84.85,81.62,85.86,89.06,96.57,83.23,55.72,81.14,87.64,90.61,105.89,110.24,105.76,69.73,99.06,108.11,103.23,97.68,127.1,112.36,84.95,111.65,120.37,122.53,118.38,145.39,139.8,97.95,127.81,119.97,120.81,122.53,151.82,151.25,105.45,NA,NA,141.11,153.2,162.46,152.79,115.76,140.64,151.18,141.92,163.1,181.75,173.27,130.71,126.2,150.07,148.38,163.37,180.64,150.24,118.52,151.95,153.3,169.26,175.15,199.73,157.95,105.35,156.26,153.43,165.19,178.59,184.88,177.64,121.01,158.72,160.1,171.89,178.86,197.64,199.02,127.85,158.18,169.97,161.25,176.43,192.9,189.8,133.3,162.79,164.98,169.7,187.98,168.99,142.02,122.26,165.69,161.72,173.87,162.93,189.66,221.52,135.82,165.59,183.16,166.57,178.72,218.55,228.69,148.18,168.99,170.88,166.73,181.28,187.91,175.08,127.71,163.97,157.64,171.21,173.33,194.01,182.96,142.26,159.76,185.79,172.05,184.78,188.59,177.51,129.09,161.38,186.2,179.29,179.39,198.18,182.73,137.98,180.37,169.63,162.12,158.11,179.87,162.49,113.5,139.46,158.08,166.6,171.52,172.96,167.34,111.62,149.43,160.98,161.04,170.34,205.62,173.47,128.01,135.99,172.36,166.6,163.47,198.82,197.81,111.82,155.99,147.98,141.45,153.03,198.92,177.37,121.85
"2570","county","Columbia County","driving","","Georgia","United States",100,104.85,107.01,109.28,136.58,131.49,89.27,111.94,99.09,99.18,103.44,121.25,127.94,86.08,98.11,101.52,100.21,110.94,123.69,127,93.31,101.18,105,104.74,91.26,128.78,125.69,91.1,106.3,107.25,110,119.7,157.1,131.1,92.32,115.7,102.55,103.4,106.16,139.85,140.18,95.41,98.6,109.16,116.75,122.36,150.6,155.39,105.2,111.34,111.3,109.92,116.66,152.12,152.71,103.23,120.39,119.32,122.02,120.33,149.57,136.07,88.15,97.82,94.36,90.36,92.78,103.6,93.21,61.34,72.9,72.82,84.74,84.35,99.31,93.33,64.63,83.69,77.35,84.46,88.75,82.78,64.68,55.73,72.72,77.26,76.35,84.69,92.76,79.78,43.05,85.33,89.5,95.87,96.64,106.36,95.05,61.86,92.55,97.6,96.69,87.05,116.57,110.74,84.08,103.2,107.08,107.56,116.01,132.23,121.4,97.77,119.32,122.04,120.28,127.27,144.58,145.88,101.22,NA,NA,139.15,145.81,167.42,160.65,122.32,132.83,146.23,133.74,162.03,182.04,167.59,128.03,124.67,142.56,146.07,156.07,180.88,185.36,132.88,154.04,151.57,155.53,159.09,188.55,187.07,142.56,150.67,161.18,160.96,168.61,192.43,190.71,151.4,160.25,161.22,168.06,174.77,203.73,191.51,134.83,164.36,165.71,166.5,173.68,206.2,189.6,147.94,167.56,170.23,175.04,195.54,193.6,156.78,145.01,163.32,148.28,165.99,181.99,201.29,191.02,142.45,167.19,167.52,171.18,179.61,203.53,191.71,141.11,167.91,167.14,175.3,174.69,194.13,187.49,144.44,164.76,167.48,174.95,173.84,201.94,195.24,140.07,162.72,173.03,168.67,173.28,203.15,193.22,142.9,161.98,164.51,166.35,174.67,200.79,176.21,137.85,151.69,154.46,160.29,162.56,186.77,179.63,131.43,144.13,148.86,149.53,158.21,191.36,188.13,141.55,156.13,158.74,162.49,171.45,210.41,178.65,137.34,139.14,156.07,159.35,166.36,195.02,181.19,133.95,159.34,152.25,147.5,141.21,192.26,180.3,132.21
"2588","county","Cook County","driving","","Georgia","United States",100,106.59,98.47,121.63,164.24,142.93,116.3,149.44,106.14,101.22,116.48,145.37,140.54,122.26,102.71,98.19,99.19,119.23,169.3,146.28,118.65,111.38,100.41,115.35,113.54,150.47,136.7,148.35,121.04,118.65,132.19,168.8,239.32,213.95,171.56,163.66,127.27,128.58,147.27,188.04,173.81,153.05,112.73,104.7,122.26,137.07,195.89,206.14,165.82,132.01,121.08,123.7,155.03,218.47,246,187.95,154.54,128.85,136.48,183.39,257.7,272.6,210.74,177.97,158.01,141.72,167.4,185.82,180.77,119.14,104.88,88.17,101.67,104.11,109.44,108.17,84.6,82.89,77.65,83.02,89.57,81.63,79.05,62.84,67,67.81,69.35,71.06,86.37,75.3,56.03,77.38,78.92,76.03,94.54,104.29,100.32,73.23,87.27,91.02,96.34,121.9,138.51,120.14,101.99,102.44,102.48,113.54,117.29,150.7,131.92,120.05,121.35,111.47,125.01,140.77,165.24,164.29,123.21,NA,NA,137.88,172.33,187.67,176.39,158.06,148.94,143.25,147.95,195.53,252.1,212.96,165.42,188.17,169.16,160.09,173.18,211.78,231.24,184.56,161.35,161.04,151.96,177.07,214.58,220.86,179.59,175.49,155.3,165.19,196.12,249.8,261.31,216.61,196.16,170.11,174.94,201.04,283.48,285.1,288.71,201.4,185.91,172.87,223.48,284.33,294.27,253.09,216.57,189.39,230.07,278.96,294.27,205.01,282.35,230.61,181.58,171.51,197.74,271.96,297.56,227.09,182.84,167.49,180.09,201.13,262.08,294.18,224.79,196.07,164.38,175.94,195.62,247.4,267.67,218.92,185.87,156.66,178.51,201.17,234.18,257.88,196.93,179.41,170.88,160.27,196.66,235.08,222.98,197.74,170.2,161.26,161.44,185.64,214.36,201.08,192.82,158.78,139.14,151.51,183.97,193.32,203.21,151.51,140.9,135.49,137.65,163.66,188.49,162.48,156.3,142.39,133.14,146.59,191.83,274.76,209.71,172.28,246.73,167.63,149.07,159.82,197.74,188.44,162.44,151.78,140.09,138.24,155.85,209.8,200.36,163.16
"2601","county","Coweta County","driving","","Georgia","United States",100,109.19,105.28,116.35,136.23,125.76,98.68,116.06,108.29,107.97,108.81,128.83,128.69,90.07,103.72,106.87,105.35,115.96,134.46,138.51,94.71,104.25,110.63,107.43,111.56,125.36,121.37,100.27,105.9,107.96,113.3,123.2,158.17,137.77,100.18,120.43,109.66,118.74,114.89,139.14,138.27,106.57,108.95,117.88,122.09,132.06,150.95,154.47,115.4,112.91,117.04,112.57,121.63,156.69,161.36,116.21,122.68,117.59,121.45,122.09,135.95,126.63,89.17,101.72,97.31,94.37,95.87,101.13,86.74,60.46,72.08,75.09,81.92,81.99,90.99,82.54,61.62,78.51,84.37,88.67,90.68,82.16,60.89,52.87,75.16,75.19,74.13,82.11,90.41,75.64,43.99,84.93,84.98,88.9,93.81,103.81,91.46,52.81,91.81,95.59,94.1,81.08,114.01,101.66,83.01,104.75,105.61,97.84,110.5,128.06,121.08,94.88,113.76,115.07,118.67,125.4,134.48,132.49,97.3,NA,NA,132.05,139.26,156.41,145.48,115.75,134.17,145.42,144.45,154.55,172.65,165.65,118.88,131.95,141.47,144.48,153.33,176.8,162.47,128.4,147.13,144.6,149.33,160.7,176.74,176.52,132,149.84,154.04,153.56,164.87,186.9,186.16,138.47,159.03,159.38,167.32,172.96,195.62,192.42,128.86,161.87,161.46,162.56,170.42,200.75,192.17,146.8,168.34,165.38,170.71,183.6,182.36,134.15,147.84,168.38,164.77,166.16,171,197.49,188.46,133.96,166.49,164.78,164.6,172.17,194.96,189.44,151.73,164.24,165.88,167.62,176.46,196.91,182.68,142.96,167.64,163.67,166.54,177.61,194.09,196.14,144.6,167.88,171.18,172.38,176.03,197.26,200.57,147.08,165.88,171.46,167.49,171.84,191.48,181.39,149.9,154.81,157.13,156.6,160.91,190.4,181.34,140.18,148.08,142.05,157.66,162.38,182.89,172.24,129.32,151.25,156.64,161,183.1,205.83,185.32,141.72,145.92,159.52,161.79,166.1,193.64,188.68,139.6,160.65,154.3,142.01,152.74,199.51,185.52,139.94
"2614","county","Crisp County","driving","","Georgia","United States",100,93.71,100.08,115.73,154.43,126.93,111.62,134.25,96.39,93.1,160.99,138.63,124.97,106.44,101.04,97.78,91.91,112.5,145.07,117.72,105.06,102.95,93.48,99.27,105.06,141.12,130.84,125.82,109.9,111.43,112.08,151.63,201.8,182.16,144.8,153.24,119.06,118.3,128.08,172.84,160.49,142.65,104.07,105.91,120.68,130.11,185.23,184.35,150.98,113.81,122.94,115.42,142.88,203.53,205.98,160.49,124.28,117.03,125.05,160.38,233.26,229.8,189.72,156.19,130.84,135.94,151.36,176.1,159.03,110.43,92.21,93.17,89.18,96.16,110.59,102.19,84.2,80.17,71.08,88.72,86.54,72.27,61.41,54.93,60.49,64.75,64.33,78.52,77.06,70.66,47.18,77.56,70.85,72.42,81.05,98.81,92.56,60.87,80.32,85.12,90.53,73.95,115.77,99.12,81.89,85.19,100.58,96.85,107.02,134.14,121.71,114.88,113.08,100.15,116.53,117.11,149.94,139.47,123.82,NA,NA,117.3,144.8,168.24,164.25,145.68,125.7,116.84,129.84,171.31,216.15,217.03,167.55,186.8,152.17,131.76,155.5,197.43,210.24,174.57,155.43,132.37,139.62,169.04,205.72,217.87,176.79,156.16,142.27,149.64,172.54,238.43,252.67,220.91,178.98,159.42,168.24,197.39,244.57,285.19,209.21,193.56,161.76,169.08,209.13,263.33,282.78,263.67,185.77,172.31,210.4,248.87,287.19,234.6,272.11,214.5,168.74,172.57,189.49,238.97,271.46,221.21,176.03,164.33,172.69,202.07,244.65,288.91,220.21,168.32,149.83,170.81,182.97,241.08,257.12,191.71,181.51,154.55,158.96,175.45,211.43,252.05,196.78,177.37,158.34,165.55,182.59,220.64,225.74,190.76,149.33,142,154.12,171.08,217.41,202.34,177.83,150.02,133.29,136.86,156.16,188.8,164.98,145.38,124.89,126.47,119.14,137.4,171.15,194.28,146.34,119.68,126.62,131.65,183.08,284.23,196.47,171.5,226.66,148.41,139.97,135.25,182.47,167.24,154.97,141.66,118.76,128.23,145.57,194.32,173.95,167.78
"2640","county","Dade County","driving","","Georgia","United States",100,101.44,127.45,124.9,186.63,174.54,153.13,165,110.59,96.34,116.08,137.83,147.2,122.24,97.73,92.62,107.21,242.1,181.64,153.8,146.59,148.81,105.21,155.91,127.4,151.03,235.22,131.84,132.89,107.88,107.1,140.6,206.82,178.31,159.51,141.82,101.39,142.93,137.66,185.75,189.35,151.47,131.61,122.46,116.03,130.62,196.84,202.16,210.32,119.58,124.13,115.64,139.38,217.42,219.36,180.14,143.37,143.26,146.09,147.42,278.81,216.42,186.47,142.37,122.24,126.79,135.27,156.52,163.78,98.67,92.18,85.97,103,101.28,107.65,123.52,91.74,79.65,62.84,74.43,105.27,80.98,74.27,59.35,61.12,63.62,67,75.1,86.25,94.56,47.86,74.82,87.58,97.28,85.8,108.49,115.25,77.87,85.97,89.68,96.67,87.41,110.7,120.97,108.1,103.83,97.78,101.05,113.42,136.83,178.87,158.79,134.11,118.8,122.3,140.6,163.78,193.68,151.97,NA,NA,138.38,413.48,205.44,216.92,182.53,141.1,139.1,143.82,191.01,237.6,248.25,215.25,204.38,159.46,169.61,162.9,226.57,271.44,237.6,175.04,163.23,165.06,178.42,232.28,276.26,225.18,189.24,161.18,163.45,217.58,260.68,298.45,251.41,189.91,191.68,180.92,207.21,293.9,370.77,238.27,196.01,180.37,200.78,233.06,378.54,314.59,275.43,199.78,219.19,205.99,281.7,374.65,237.22,341.82,242.37,235,191.18,209.82,280.42,335.16,253.52,199.11,256.52,208.04,223.24,286.8,320.8,254.3,230.89,210.76,225.24,270.11,287.74,318.36,271.66,181.97,170.11,195.51,276.98,256.3,301.72,270.88,189.13,194.68,216.58,282.92,286.52,306.77,259.62,197.56,189.57,200.11,225.12,262.45,261.06,228.84,201.05,167.55,151.19,177.48,277.09,230.39,201.05,145.48,155.3,144.04,150.36,211.37,221.24,181.7,162.84,160.34,156.57,207.1,489.85,312.7,270.11,275.87,188.3,175.04,195.51,229.17,247.48,213.81,167.05,171.05,149.31,187.35,251.14,277.09,240.38
"2670","county","Dawson County","driving","","Georgia","United States",100,98.02,99.85,114.17,135.04,146.96,128.1,126.55,108.1,104.76,110.3,133.83,154.17,118.77,107.74,110.28,103.34,110.18,133.3,155.91,116.08,106.63,101.26,94.12,96.59,133.25,88.46,114.2,104.81,110.96,110.74,121.62,168.83,178.91,133.42,140.17,112.65,113.47,102.2,144.01,185.25,130.83,98.21,114.99,115.94,125.85,144.91,179.85,145.05,108,108.15,106.26,114.41,158.21,198.6,145.85,121.64,113.2,120.87,123.1,144.16,159.06,117.29,99.83,95.6,100.39,112.99,99.3,127.11,76.93,68.61,67.79,85.8,91.63,106.7,111.85,78.81,84.64,74.97,87.84,94.24,89.21,73.45,65.47,80.29,84.23,82.08,92.74,100.15,105.66,47.69,83.94,87.98,89.46,101.31,117.99,131.75,67.81,94.58,104.62,106.34,86.84,129.17,133.25,120.19,107.23,115.24,105.37,118.96,156.44,190.35,160.94,121.33,121.98,130.06,141.19,144.67,183.56,158.14,NA,NA,149.14,157.85,189.72,239.44,203.8,141.19,153.4,146.24,171.83,189.55,245.3,208.34,187.28,161.72,150.23,163.58,198.31,237.78,205.44,180.1,182.71,173.74,181.96,202.78,243.68,212.65,175.77,180.02,173.86,199.71,237.07,281.38,220.46,171.78,189.24,190.11,189.84,227.79,269.55,204.23,185.01,179.98,197.03,203.31,231,266.67,223,192.14,194.8,192.48,221.55,281.33,224.26,227.86,201.06,199.76,193.16,199.27,242.3,289.89,228.2,196.52,202.73,203.24,211.12,249.43,268.2,232.94,199.35,196.59,205.76,208.05,245.03,272.48,244.47,198.16,198.23,198.26,204.62,227.42,276.64,222.13,180.97,200.31,198.16,201.81,241.86,286.36,234.58,183.53,195.91,193.62,198.14,217.73,261.28,225.27,177.99,174.41,179.64,180.85,200.8,252.65,201.96,158.11,152.87,162.15,179.73,213.47,246.31,201.64,161.96,184.21,174.58,195.45,254.68,309.75,289.77,268.05,180.99,177.63,204.84,235.04,285.59,220.75,172.24,187.01,171.97,163.29,247.11,325.97,272.09
"2678","county","DeKalb County","driving","","Georgia","United States",100,106.36,107.26,112.99,126.85,113.41,87.63,93.6,101.43,103.38,105.66,120.66,116.73,80.97,95.8,105.61,102.02,110.74,121.49,138.19,85.45,101.53,102.53,103.26,104.33,117.71,97.48,88.37,107.02,106.85,110.67,119.77,149.14,126.21,88.6,104.08,111.34,112.01,111.34,130.8,127.78,86.89,101.6,110.48,115.83,123.56,137.74,138.07,97.6,108.56,108.27,110.89,118.14,151.33,138.68,98.71,111.6,110.58,113.98,109.5,113.89,105.33,73.02,81.29,76.21,72.41,73.57,79.45,71.8,48.45,55.28,56.99,64.22,62.24,69.13,62.42,46.46,57.28,53.19,57.91,59.37,62.02,51.87,42.05,53.84,55.04,55.41,58.86,66.08,61.25,37.32,59.61,62.55,65.94,67.51,76.78,72.12,47.42,68.08,66.85,67.47,60.92,79.69,76.75,60.05,70.41,73.59,69.73,76.88,92.25,89.51,72.33,79.38,83.94,83.41,86.61,90,101.22,73.91,NA,NA,92.05,95.77,112.42,111.74,85.77,91.07,99.29,96.47,105.22,128.04,117.77,92.36,88.12,97.4,99.44,107.01,122.73,121.02,92.31,104.16,105.05,108.04,113.39,123.19,125.68,99.31,108.39,114.6,115.17,121.4,139.81,140.82,103.74,110.31,115.88,119.58,125.36,150.76,145.55,102.34,115.5,117.29,120.76,126.76,144.31,144.83,110.94,119.31,125.4,127.16,137.88,142.43,122.54,105.65,116.38,117.62,124.59,130.36,148.69,142.01,106.71,120.85,122.73,126.37,132.72,151.09,143.56,111.41,121.68,122.07,127.03,133.56,147.81,140.7,113.71,122.89,125.43,128.92,132.8,145.67,147.25,115.45,126.33,130.38,130.21,134.91,151.64,151.9,115.85,125.63,126.46,126.7,133.35,151.73,150.59,115.67,120.59,123.42,124.4,130.75,145.1,148.14,110.88,117.93,113.9,123.8,124.96,145.02,145.64,107.08,115.69,121.43,130.01,134.51,162.57,155.26,125.57,112.6,119.12,121.52,128.16,149.35,151.68,113.15,121.42,120.7,120.43,125.58,157.22,150.4,112.63
